kecamatan,nama_taman,luas,type,alamat_lengkap,latitude,longitude,status,query_used,processed_at
COBLONG,TM. PULAU JL. TAMANSARI-SUMUR BANDUNG,244.74,city_park,"Jl. Sumur Bandung, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.8859478,107.6125473,Success,"TM. PULAU JL. TAMANSARI-SUMUR BANDUNG, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:14
COBLONG,TAMAN SILIWANGI/SUMUR BANDUNG,185.5,city_park,"Taman Vanda, Jl. Perintis Kemerdekaan, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117, Indonesia",-6.9139873,107.6100442,Success,"TAMAN SILIWANGI/SUMUR BANDUNG, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:14
COBLONG,JALUR SILIWANGI,150.12,city_park,"Jl. Siliwangi Dalam, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.885092,107.6106373,Success,"JALUR SILIWANGI, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:15
COBLONG,BAK BUNGA BBK. SILIWANGI,134.6,city_park,"Jl. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat, Indonesia",-6.8845785,107.6096378,Success,"BAK BUNGA BBK. SILIWANGI, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:15
COBLONG,TAMAN TUBAGUS ISMAIL,86,city_park,"Jl. Tubagus Ismail, Kecamatan Coblong, Kota Bandung, Jawa Barat, Indonesia",-6.885059,107.6192639,Success,"TAMAN TUBAGUS ISMAIL, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:16
COBLONG,TAMAN SILIWANGI,81,city_park,"Garden, Jl. Cihampelas No.137 - 139, Cipaganti, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8953245,107.603831,Success,"TAMAN SILIWANGI, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:16
COBLONG,TAMAN SILIWANGI/SANGKURIANG,59.4,city_park,"Jl. Sangkuriang, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat, Indonesia",-6.8829022,107.6102541,Success,"TAMAN SILIWANGI/SANGKURIANG, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:17
COBLONG,TAMAN PERUMNAS,45,city_park,"Garden, Jl. Cihampelas No.137 - 139, Cipaganti, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162, Indonesia",-6.8953245,107.603831,Success,"TAMAN PERUMNAS, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:17
COBLONG,TAMAN JALUR GELAP NYAWANG,44,city_park,"Jl. Gelap Nyawang, Lb. Siliwangi, Kecamatan Coblong, Kota Bandung, Jawa Barat 40132, Indonesia",-6.8947842,107.6102631,Success,"TAMAN JALUR GELAP NYAWANG, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:17
COBLONG,TAMAN PULAU JALAN TAMANSARI,36,city_park,"Jl. Tamansari, Kecamatan Coblong, Kota Bandung, Jawa Barat, Indonesia",-6.891567,107.6080047,Success,"TAMAN PULAU JALAN TAMANSARI, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:18
COBLONG,BAK BUNGA POT SIMPANG,34,city_park,"Jl. Simpang, Kota Bandung, Jawa Barat, Indonesia",-6.9240691,107.6052354,Success,"BAK BUNGA POT SIMPANG, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:18
COBLONG,TAMAN PULAU JALAN IR. H. DJUANDA,32,city_park,"Kompleks Tahura Jl. Ir. H. Juanda No.99, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat 40198, Indonesia",-6.858931999999999,107.63074,Success,"TAMAN PULAU JALAN IR. H. DJUANDA, COBLONG, Bandung, Jawa Barat",2025-06-25 02:54:19
KIARACONDONG,JALUR TERUSAN JL. KIARACONDONG,3790.5,city_park,"Jl. Kiara Condong, Kec. Kiaracondong, Kota Bandung, Jawa Barat, Indonesia",-6.9296685,107.6440114,Success,"JALUR TERUSAN JL. KIARACONDONG, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:19
KIARACONDONG,TAMAN 5,1863.78,city_park,"Jl. Kiara Condong No.22, Babakan Surabaya, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40272, Indonesia",-6.909811899999999,107.6431831,Success,"TAMAN 5, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:20
KIARACONDONG,TAMAN DAN LAPANGAN TENIS,1313.78,city_park,"3MX6+QQX, Jatihandap, Mandalajati, Bandung City, West Java 40195, Indonesia",-6.900510199999999,107.6619852,Success,"TAMAN DAN LAPANGAN TENIS, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:20
KIARACONDONG,TAMAN BELAKANG,886.34,city_park,"3HXQ+PMC, Pajajaran, Cicendo, Bandung City, West Java 40173, Indonesia",-6.9006861,107.5891311,Success,"TAMAN BELAKANG, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:21
KIARACONDONG,TAMAN DEPAN (GSB KIRI DAN GSB KANAN),239.25,city_park,"Jl. AH. Nasution No.19, Pasir Endah, Kec. Ujung Berung, Kota Bandung, Jawa Barat 40611, Indonesia",-6.911436999999999,107.69072,Success,"TAMAN DEPAN (GSB KIRI DAN GSB KANAN), KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:21
KIARACONDONG,JALUR HIJAU BUNDARAN BOULEVARD I,154.5,city_park,"Kiaracondong, Bandung City, West Java, Indonesia",-6.9221438,107.6490717,Success,"JALUR HIJAU BUNDARAN BOULEVARD I, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:22
KIARACONDONG,JALUR HIJAU KOMPLEK RUKO,123.12,city_park,"Komplek Ruko, Paskal Hyper Square, Blk. D No.41-42, Antapani Wetan, Kec. Antapani, Kota Bandung, Jawa Barat 40171, Indonesia",-6.908284999999999,107.6660716,Success,"JALUR HIJAU KOMPLEK RUKO, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:22
KIARACONDONG,JALUR HIJAU BUNDERAN RUKO,84.92,city_park,"3M88+249, Jl. Sanggar Kencana X, Jatisari, Kec. Buahbatu, Kota Bandung, Jawa Barat 40286, Indonesia",-6.934954299999999,107.6653507,Success,"JALUR HIJAU BUNDERAN RUKO, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:22
KIARACONDONG,JALUR HIJAU TAMAN BOULEVARD 3,58.51,city_park,"Kiaracondong, Bandung City, West Java, Indonesia",-6.9221438,107.6490717,Success,"JALUR HIJAU TAMAN BOULEVARD 3, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:23
KIARACONDONG,JALUR HIJAU TAMAN BOULEVARD 2,58.5,city_park,"Jl. Sharon Boulevard Sel. No.2, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Barat 40292, Indonesia",-6.953642400000001,107.6734267,Success,"JALUR HIJAU TAMAN BOULEVARD 2, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:23
KIARACONDONG,TAMAN 2,58.17,city_park,"Jl. Kiara Condong No.22, Babakan Surabaya, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40272, Indonesia",-6.909811899999999,107.6431831,Success,"TAMAN 2, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:24
KIARACONDONG,TAMAN 1,56.17,city_park,"Jl. Kiara Condong No.22, Babakan Surabaya, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40272, Indonesia",-6.909811899999999,107.6431831,Success,"TAMAN 1, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:24
KIARACONDONG,TAMAN 3,54.4,city_park,"Jl. Kiara Condong No.22, Babakan Surabaya, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40272, Indonesia",-6.909811899999999,107.6431831,Success,"TAMAN 3, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:24
KIARACONDONG,JALUR HIJAU TAMAN BOULEVARD 1,48.8,city_park,"Kiaracondong, Bandung City, West Java, Indonesia",-6.9221438,107.6490717,Success,"JALUR HIJAU TAMAN BOULEVARD 1, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:25
KIARACONDONG,JALUR HIJAU TAMAN BOULEVARD 4,32.9,city_park,"Kiaracondong, Bandung City, West Java, Indonesia",-6.9221438,107.6490717,Success,"JALUR HIJAU TAMAN BOULEVARD 4, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:25
KIARACONDONG,TAMAN 4,23.87,city_park,"Jl. Kiara Condong No.22, Babakan Surabaya, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40272, Indonesia",-6.909811899999999,107.6431831,Success,"TAMAN 4, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:26
KIARACONDONG,JALUR HIJAU TAMAN BOULEVARD 5,18.99,city_park,"Kiaracondong, Bandung City, West Java, Indonesia",-6.9221438,107.6490717,Success,"JALUR HIJAU TAMAN BOULEVARD 5, KIARACONDONG, Bandung, Jawa Barat",2025-06-25 02:54:26
LENGKONG,TAMAN HALAMAN PENDOPO,11000,city_park,"Jl. Turangga Barat Baru, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40263, Indonesia",-6.9297019,107.6353192,Success,"TAMAN HALAMAN PENDOPO, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:27
LENGKONG,TAMAN MALABAR,5007.68,city_park,"Taman Pers Malabar, taman pers, Jl. Malabar No.70, Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.925882000000001,107.6235861,Success,"TAMAN MALABAR, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:27
LENGKONG,TAMAN KANGKUNG KIDUL/KALER,4848,city_park,"Jl. Kangkung Kidul, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40263, Indonesia",-6.9305687,107.6246014,Success,"TAMAN KANGKUNG KIDUL/KALER, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:28
LENGKONG,TAMAN LAPANGAN LEMBU,3412,city_park,"Jl. Kinagara I No.13, Lengkong, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9801101,107.6553492,Success,"TAMAN LAPANGAN LEMBU, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:28
LENGKONG,JALUR HIJAU PELAJAR PEJUANG '45,3410,city_park,"Jl. Pelajar Pejuang 45 No.45, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40263, Indonesia",-6.9288285,107.6269309,Success,"JALUR HIJAU PELAJAR PEJUANG '45, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:29
LENGKONG,TAMAN PALASARI/MALABAR,2784,city_park,"3J9F+72F, Malabar, Lengkong, Bandung City, West Java 40262, Indonesia",-6.931819,107.6225424,Success,"TAMAN PALASARI/MALABAR, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:29
LENGKONG,LAPANG SARON,2350,city_park,"Jl. Saron, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40264, Indonesia",-6.9368459,107.6312643,Success,"LAPANG SARON, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:30
LENGKONG,TAMAN SRIGALA,2336,city_park,"Jl. Srigala, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.9288723,107.6187366,Success,"TAMAN SRIGALA, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:30
LENGKONG,TAMAN LAPANGAN KIDANG DALAM,2240,city_park,"Jl. K.H. Ahmad Dahlan No.32, Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.931697,107.620442,Success,"TAMAN LAPANGAN KIDANG DALAM, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:30
LENGKONG,JALUR HIJAU LASWI,2240,city_park,"Jl. Laswi, Kota Bandung, Jawa Barat, Indonesia",-6.9206244,107.6308361,Success,"JALUR HIJAU LASWI, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:31
LENGKONG,TAMAN BURANGRANG BPI,1734,city_park,"Taman Burangrang, Jl. Burangrang No.10, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.924528100000001,107.6197668,Success,"TAMAN BURANGRANG BPI, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:31
LENGKONG,TAMAN SIMPHONY,1733.7,city_park,"Jl. Suryalaya Bar. III No.6, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.942761699999999,107.6230694,Success,"TAMAN SIMPHONY, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:32
LENGKONG,TAMAN NILEM,1725,city_park,"Jl. Suryalaya Bar. III No.6, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.942761699999999,107.6230694,Success,"TAMAN NILEM, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:32
LENGKONG,TAMAN MACAN,1712,city_park,"Jl. Macan No.39, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.9312332,107.6182279,Success,"TAMAN MACAN, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:33
LENGKONG,TAMAN KLININGAN,1640,city_park,"Jl. Taman Kliningan I, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40264, Indonesia",-6.94035,107.6295245,Success,"TAMAN KLININGAN, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:33
LENGKONG,TAMAN DURMA,1581,city_park,"Jl. Suryalaya Bar. III No.6, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.942761699999999,107.6230694,Success,"TAMAN DURMA, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:33
LENGKONG,TAMAN LAPANGAN TERONG,1350,city_park,"Jl. Kinagara I No.13, Lengkong, Kec. Bojongsoang, Kabupaten Bandung, Jawa Barat 40287, Indonesia",-6.9801101,107.6553492,Success,"TAMAN LAPANGAN TERONG, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:34
LENGKONG,TAMAN PUTRI,960,city_park,"Jl. Suryalaya Bar. III No.6, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.942761699999999,107.6230694,Success,"TAMAN PUTRI, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:34
LENGKONG,TAMAN BURANGRANG/WAYANG,841,city_park,"Taman Burangrang, Jl. Burangrang No.10, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.924528100000001,107.6197668,Success,"TAMAN BURANGRANG/WAYANG, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:35
LENGKONG,TAMAN KARAPITAN UNLA,767.2,city_park,"No Jl. Karapitan No.26/36D, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40251, Indonesia",-6.9313351,107.6154364,Success,"TAMAN KARAPITAN UNLA, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:35
LENGKONG,TAMAN TANK BAJA GATOT SUBROTO,722,city_park,"Jl. Gatot Subroto No.10, Malabar, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.922816600000001,107.6198206,Success,"TAMAN TANK BAJA GATOT SUBROTO, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:36
LENGKONG,LAPANGAN IMPUN,633.5,city_park,"Jl. Impun, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.9327778,107.6176501,Success,"LAPANGAN IMPUN, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:36
LENGKONG,TAMAN PALASARI/LODAYA I,590.5,city_park,"Jl. Palasari, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.9286064,107.6230374,Success,"TAMAN PALASARI/LODAYA I, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:37
LENGKONG,BAK BUNGA CEREMAI,441,city_park,"Jl. Babakan Sari No.49, Babakan Sari, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40283, Indonesia",-6.9217669,107.647068,Success,"BAK BUNGA CEREMAI, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:37
LENGKONG,TAMAN TAWES,418.7,city_park,"Jl. Suryalaya Bar. III No.6, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.942761699999999,107.6230694,Success,"TAMAN TAWES, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:38
LENGKONG,TAMAN PALASARI/LODAYA II,418,city_park,"Jl. Palasari, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.9286064,107.6230374,Success,"TAMAN PALASARI/LODAYA II, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:38
LENGKONG,TAMAN TURANGGA,328,city_park,"Jl. Suryalaya Bar. III No.6, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.942761699999999,107.6230694,Success,"TAMAN TURANGGA, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:39
LENGKONG,TAMAN DELEG,312.5,city_park,"Jl. Suryalaya Bar. III No.6, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.942761699999999,107.6230694,Success,"TAMAN DELEG, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:39
LENGKONG,TAMAN GALUNGGUNG,288,city_park,"Jl. Suryalaya Bar. III No.6, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.942761699999999,107.6230694,Success,"TAMAN GALUNGGUNG, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:39
LENGKONG,TAMAN BURANGRANG/EMONG,280.6,city_park,"Taman Burangrang, Jl. Burangrang No.10, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat 40262, Indonesia",-6.924528100000001,107.6197668,Success,"TAMAN BURANGRANG/EMONG, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:40
LENGKONG,TAMAN WINDU,264,city_park,"Jl. Suryalaya Bar. III No.6, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.942761699999999,107.6230694,Success,"TAMAN WINDU, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:40
LENGKONG,TAMAN TUGU SIMPANG LIMA,239.62,city_park,"3JH9+337, Jl. Gatot Subroto, Paledang, Kec. Lengkong, Kota Bandung, Jawa Barat 40273, Indonesia",-6.922336,107.6176812,Success,"TAMAN TUGU SIMPANG LIMA, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:41
LENGKONG,TAMAN LAUK EMAS,232,city_park,"Jl. Lauk Emas, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",-6.9301845,107.6165359,Success,"TAMAN LAUK EMAS, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:41
LENGKONG,JALUR HIJAU SADAKELING,226.5,city_park,"Jl. Sadakeling, Burangrang, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",-6.9284149,107.617901,Success,"JALUR HIJAU SADAKELING, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:42
LENGKONG,TAMAN TAMPOMAS,210,city_park,"Jl. Suryalaya Bar. III No.6, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.942761699999999,107.6230694,Success,"TAMAN TAMPOMAS, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:42
LENGKONG,TAMAN PALASARI / BANTENG I,209.3,city_park,"Jl. Banteng Dalam 1, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40264, Indonesia",-6.9330294,107.6249463,Success,"TAMAN PALASARI / BANTENG I, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:43
LENGKONG,PULAU JALAN BUAH BATU/BKR,198,city_park,"Jl. BKR, Kec. Lengkong, Kota Bandung, Jawa Barat, Indonesia",-6.9376242,107.6216903,Success,"PULAU JALAN BUAH BATU/BKR, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:43
LENGKONG,TAMAN GURAME,197.5,city_park,"Jl. Suryalaya Bar. III No.6, Cijagra, Kec. Lengkong, Kota Bandung, Jawa Barat 40265, Indonesia",-6.942761699999999,107.6230694,Success,"TAMAN GURAME, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:43
LENGKONG,PULAU JALAN MARTANEGARA/PELAJAR PEJUANG,128.4,city_park,"Jl. Martanegara, Kec. Lengkong, Kota Bandung, Jawa Barat 40264, Indonesia",-6.9337662,107.6301069,Success,"PULAU JALAN MARTANEGARA/PELAJAR PEJUANG, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:44
LENGKONG,TAMAN PULAU JALAN CIKAWAO/LENGKONG,60,city_park,"Jl. Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261, Indonesia",-6.9279145,107.6146139,Success,"TAMAN PULAU JALAN CIKAWAO/LENGKONG, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:44
LENGKONG,TAMAN PALASARI / BANTENG II,57.2,city_park,"3J9F+72F, Malabar, Lengkong, Bandung City, West Java 40262, Indonesia",-6.931819,107.6225424,Success,"TAMAN PALASARI / BANTENG II, LENGKONG, Bandung, Jawa Barat",2025-06-25 02:54:45
MANDALAJATI,TAMAN EKS TPA PASIR IMPUN,44600,city_park,"Pasir Impun, Mandalajati, Bandung City, West Java, Indonesia",-6.8985527,107.6792469,Success,"TAMAN EKS TPA PASIR IMPUN, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:45
MANDALAJATI,TAMAN EKS TPA CICABE,41803.57,city_park,"4M37+38W Eks-TPA Cicabe, Jatihandap, Kec. Mandalajati, Kota Bandung, Jawa Barat 40195, Indonesia",-6.8972561,107.6633258,Success,"TAMAN EKS TPA CICABE, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:46
MANDALAJATI,TAMAN TERASERING BLOK ID,1913,city_park,"Mandalajati, Bandung City, West Java, Indonesia",-6.9039442,107.6776633,Success,"TAMAN TERASERING BLOK ID, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:46
MANDALAJATI,TAMAN SISI KANAN-KIRI SALURAN INDUK,798,city_park,"Jl. Sri Endah No.I No.20, Ancol, Kec. Regol, Kota Bandung, Jawa Barat 40254, Indonesia",-6.9422185,107.6153569,Success,"TAMAN SISI KANAN-KIRI SALURAN INDUK, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:47
MANDALAJATI,JALUR HIJAU SEBELAH SELATAN LAPANGAN TENIS,600,city_park,"3MX6+QQX, Jatihandap, Mandalajati, Bandung City, West Java 40195, Indonesia",-6.900510199999999,107.6619852,Success,"JALUR HIJAU SEBELAH SELATAN LAPANGAN TENIS, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:47
MANDALAJATI,TAMAN TERASERING BLOK II,444,city_park,"Blk. 2, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151, Indonesia",-6.875009,107.5790778,Success,"TAMAN TERASERING BLOK II, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:48
MANDALAJATI,TAMAN MEDIAN JALAN,400,city_park,"Taman Median Jalan HMS Mintareja, Jl. HMS Mintareja Sarjana Hukum No.37, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521, Indonesia",-6.8944662,107.5415558,Success,"TAMAN MEDIAN JALAN, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:48
MANDALAJATI,JALUR HIJAU BLOK XI,362,city_park,"Blk. XI, Sindang Jaya, Kec. Mandalajati, Kota Bandung, Jawa Barat 40293, Indonesia",-6.9023614,107.6834679,Success,"JALUR HIJAU BLOK XI, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:49
MANDALAJATI,JALUR HIJAU BLOK XIV,350,city_park,"Mandalajati, Bandung City, West Java, Indonesia",-6.9039442,107.6776633,Success,"JALUR HIJAU BLOK XIV, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:49
MANDALAJATI,JALUR HIJAU BLOK XV,274,city_park,"Blk. XV, Sindang Jaya, Kec. Mandalajati, Kota Bandung, Jawa Barat 40293, Indonesia",-6.9010701,107.6844684,Success,"JALUR HIJAU BLOK XV, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:49
MANDALAJATI,TAMAN MEDIAN BLOK II,212,city_park,"Blk. 2, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151, Indonesia",-6.875009,107.5790778,Success,"TAMAN MEDIAN BLOK II, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:50
MANDALAJATI,TAMAN MEDIAN BLOK I A,171,city_park,"Mandalajati, Bandung City, West Java, Indonesia",-6.9039442,107.6776633,Success,"TAMAN MEDIAN BLOK I A, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:50
MANDALAJATI,TAMAN MEDIAN DEPAN RUKO,150,city_park,"Jl. Jatihandap No.10B, Jatihandap, Kec. Mandalajati, Kota Bandung, Jawa Barat 40195, Indonesia",-6.901532599999999,107.6578129,Success,"TAMAN MEDIAN DEPAN RUKO, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:51
MANDALAJATI,TAMAN RW DEPAN KANTOR,150,city_park,"4M33+MWG, Pasirlayung, Cibeunying Kidul, Bandung City, West Java 40192, Indonesia",-6.895821499999999,107.6548251,Success,"TAMAN RW DEPAN KANTOR, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:51
MANDALAJATI,TAMAN MEDIAN BLOK VIII,141,city_park,"Blk. 8, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 40151, Indonesia",-6.8756539,107.5765504,Success,"TAMAN MEDIAN BLOK VIII, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:52
MANDALAJATI,TAMAN MEDIAN BLOK I,79,city_park,"Mandalajati, Bandung City, West Java, Indonesia",-6.9039442,107.6776633,Success,"TAMAN MEDIAN BLOK I, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:52
MANDALAJATI,TAMAN MEDIAN BLOK III,79,city_park,"Mandalajati, Bandung City, West Java, Indonesia",-6.9039442,107.6776633,Success,"TAMAN MEDIAN BLOK III, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:52
MANDALAJATI,TAMAN MEDIAN BLOK IX,30,city_park,"Mandalajati, Bandung City, West Java, Indonesia",-6.9039442,107.6776633,Success,"TAMAN MEDIAN BLOK IX, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:53
MANDALAJATI,TAMAN MEDIAN BLOK VII,21,city_park,"Taman Median Jalan HMS Mintareja, Jl. HMS Mintareja Sarjana Hukum No.37, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521, Indonesia",-6.8944662,107.5415558,Success,"TAMAN MEDIAN BLOK VII, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:53
MANDALAJATI,TAMAN MEDIAN BLOK VI,20,city_park,"Taman Median Jalan HMS Mintareja, Jl. HMS Mintareja Sarjana Hukum No.37, Baros, Kec. Cimahi Tengah, Kota Cimahi, Jawa Barat 40521, Indonesia",-6.8944662,107.5415558,Success,"TAMAN MEDIAN BLOK VI, MANDALAJATI, Bandung, Jawa Barat",2025-06-25 02:54:54
