,nama,alamat,kecamatan,type,tahun,source_file,Jumlah Penduduk,Luas Wilayah,Kepadatan Jiwa
3328,WAROENG PENYET,"JL. SUKAJADI NO.100, PASTEUR, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40162",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3329,WAROENG RAKJAT BANDUNG,"3JJ9+FQW, JL. BARANANG SIANG, KB. PISANG, KEC.
  SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3330,WAROENG SATE KARDJAN,"JL. PASIR KALIKI NO.32, PASIR KALIKI, KEC. CICENDO,
  KOTA BANDUNG, JAWA BARAT",cicendo,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3331,WAROENK SATE GEMPOL,"JALAN PASAR GEMPOL BLOK 5, CITARUM, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3332,THE KIOSK BRAGA,"JALAN BRAGA, BRAGA CITY WALK, LANTAI.DASAR NO.56,
  BRAGA, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40111",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3333,THE KIOSK CIHAMPELAS WALK,"JALAN CIHAMPELAS NO 160 CIHAMPELAS WALK LANTAI SL
  21, CIPAGANTI, KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT 40131",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3334,THE KIOSK SETIABUDHI,"JL. DR. SETIABUDI NO.46, HEGARMANAH, KEC. CIDADAP,
  KOTA BANDUNG, JAWA BARAT 40141",cidadap,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3335,THE RESTAURANT - HOTEL PADMA,"JL. RANCABENTANG NO.56-58, CIUMBULEUIT, KEC.
  CIDADAP, KOTA BANDUNG, JAWA BARAT 40142",cidadap,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3336,THEEHUIS UTC,"JL. IR. H. JUANDA NO.4, CITARUM, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40116",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3337,TIGA WONTON,"PARIS VAN JAVA, CIPEDES, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40162",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3338,"TOASTIFY SANDWICH, BANDUNG WETAN","JL. NANAS NO.20, CIHAPIT, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40114",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3339,TOBA RESTO,"JL. SOEKARNO HATTA NO.141, BABAKAN CIPARAY, KEC.
  BABAKAN CIPARAY, KOTA BANDUNG, JAWA BARAT 40223",babakan ciparay,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3340,TOKO BAKMIE FENG,"PS. CIHAPIT, CIHAPIT, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40114",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3341,TOKO DAPUR BUNDA FACTORY OUTLET,"JL. LODAYA NO.55, MALABAR, KEC. LENGKONG, KOTA
  BANDUNG, JAWA BARAT 40262",lengkong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3342,TOMODACHI PASTRY & BAKERY,"JL. IR. H. JUANDA NO.72-74, LEBAKGEDE, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40132",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3343,SUSHI TEI SUMATERA,"JL. SUMATERA NO.9, BRAGA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40111",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3344,SUSHI TEI TRANS STUDIO MALL,"TRANS STUDIO MALL, JL. GATOT SUBROTO NO.289,
  CIBANGKONG, KEC. BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40273",batununggal,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3345,SUSHIGROOVE PVJ,"PARIS VAN JAVA, JL. SUKAJADI NO.131-139, CIPEDES,
  KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3346,SWARGA LOKA RESTAURANT,"ARYADUTA BANDUNG, JL. SUMATERA NO.51, CITARUM, KEC.
  BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3347,SWIKE WALED RUMAH MAKAN,"JL. CIHAMPELAS NO.61, TAMANSARI, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40116",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3348,TANGGO PORK RESTO,"JL. TAMAN CIBUNUT UTARA NO.14, KB. PISANG, KEC.
  SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3349,TARUMA CAFE,"ARYADUTA BANDUNG, JL. SUMATERA NO.51, CITARUM,
  BANDUNG WETAN, BANDUNG CITY, WEST JAVA 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3350,TEN 10 RAMEN CIWALK,"CIHAMPELAS WALK, CIPAGANTI, KECAMATAN COBLONG, KOTA
  BANDUNG, JAWA BARAT 40131",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3351,THE DUCK KING PVJ,"PARIS VAN JAVA LT. GF UNIT C18 NO. 137, JL.
  SUKAJADI NO.131-139, CIPEDES, KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3352,THE ISLAND SUKAJADI,"JL. SUKAJADI NO.5, SUKABUNGAH, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40162",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3353,STEAK MELETUP BY KANOPI CAFE,"JL. DR. RUM NO.8, PASIR KALIKI, KEC. CICENDO, KOTA
  BANDUNG, JAWA BARAT 40171",cicendo,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3354,SUCK MY DUCK BANDUNG,"JL. SUMATERA NO.19, BRAGA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40111",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3355,SULTAN AGUNG RESTO,"JL. SULTAN AGUNG NO.23, CITARUM, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3356,SUROBOYO JAVANESE RESTAURANT,"JL. NATUNA NO.57, KB. PISANG, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40112",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3357,SURYA BUNDO,"JL. IR. H. JUANDA NO.400, DAGO, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40135",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3358,SUSHI HIRO 23 PASKAL,"JL. PASIR KALIKI NO.25-27, KB. JERUK, KEC. ANDIR,
  KOTA BANDUNG, JAWA BARAT 40181",andir,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3359,SUSHI HIRO DIPONEGORO BANDUNG,"JL. DIPONEGORO NO.3, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3360,SUSHI HIRO PARIS VAN JAVA,"PARIS VAN JAVA, JL. SUKAJADI, CIPEDES, KEC.
  SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3361,SUSHI TEI FLAMBOYANT,"FLAMBOYANT SEASON BUILDING, JL. SUKAWANGI NO.2,
  GEGERKALONG, KEC. SUKASARI, KOTA BANDUNG, JAWA BARAT 40111",sukasari,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3362,SOLARIA - TRANS STUDIO MALL BANDUNG,"TRANS STUDIO MALL, JL. GATOT SUBROTO NO.289,
  CIBANGKONG, KEC. BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40273",batununggal,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3363,"SOP BUNTUT TONGSENG BEBEK & AYAM BAKAR &
  GORENG","JL. CIKAPUNDUNG BARAT, BRAGA, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40111",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3364,SOP KONRO MARANNU,"JL. L. L. R.E. MARTADINATA NO.189, CIHAPIT, KEC.
  BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40113",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3365,SOTO BANDUNG DAN BEBEK GANETO,"JL. NARIPAN NO. 147 KEBON PISANG SUMURBANDUNG
  BANDUNG JAWA BARAT, KB. PISANG, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT
  40112",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3366,SOTO BANDUNG MA HANI,"JL. TERUSAN JAKARTA NO.3, BABAKAN SURABAYA, KEC.
  KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40291",kiaracondong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3367,SOTO KHAS SEMARANG,"JL. BENGAWAN NO.6-2, CIHAPIT, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40114",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3368,SOTO KUDUS RUMAH MAKAN,"JL. ACEH NO. 41 BABAKAN CIAMIS SUMURBANDUNG BANDUNG
  JAWA BARAT, BABAKAN CIAMIS, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT
  40117",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3369,SPECIAL AYAM GORENG KALASAN YOGYA,"JL. BOSCHA NO.8, PASTEUR, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40161",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3370,SPESIAL SOTO BOYOLALI,"AREA DEMOSS HIJAB STORE, JL. BUAH BATU NO.149,
  TURANGGA, KEC. LENGKONG, KOTA BANDUNG, JAWA BARAT 40264",lengkong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3371,SHIHLIN PVJ - TAIWAN STREET SNACKS,"JL. SUKAJADI NO.125, CIPEDES, KEC. SUKAJADI, KOTA
  BANDUNG, JAWA BARAT 40162",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3372,SHIHLIN PVJ2,"CIPEDES, KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT
  40162",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,103066.0,5.28,19520.08
3373,SHIHLIN TAIWAN STREET SNACKS HUSEIN SASTRANEGARA,"HUSEN SASTRANEGARA, KEC. CICENDO, KOTA BANDUNG,
  JAWA BARAT 40174",cicendo,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,96382.0,7.79,12372.53
3374,SHIHLIN TSM,"JL. GATOT SUBROTO NO.289, CIBANGKONG, KEC.
  BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT 40273",batununggal,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3375,SHSD (SAMBEL HEJO SAMBEL DADAK) MEKAR WANGI,"JL. RADEN RANGGA KENCANA NO.58, MEKARWANGI, KEC.
  BOJONGLOA KIDUL, KOTA BANDUNG, JAWA BARAT 40236",bojongloa kidul,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3376,SIMATUPANG RUMAH MAKAN,"JL. CIBANGKONG HALTEU NO. 49 CIBANGKONG BATUNUNGGAL
  BANDUNG JAWA BARAT, CIBANGKONG, KEC. BATUNUNGGAL, KOTA BANDUNG, JAWA BARAT
  40273",batununggal,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3377,SINDANG RERET RESTAURANT SURAPATI BANDUNG,"JL. SURAPATI NO.53, SADANG SERANG, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40133",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3378,SLOGI KULINER NYI YUYUN,"CIRANGRANG, KEC. BABAKAN CIPARAY, KOTA BANDUNG,
  JAWA BARAT 40227",babakan ciparay,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,143651.0,7.07,20318.39
3379,SOLARIA - FESTIVAL CITYLINK,"SOLARIA FESTIVAL CITYLINK, JL. PETA NO.241, SUKA
  ASIH, KEC. BOJONGLOA KALER, KOTA BANDUNG, JAWA BARAT 40231",bojongloa kaler,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3380,SOLARIA - ISTANA BEC,"SOLARIA ISTANA BEC, JL. PURNAWARMAN NO.13-15,
  BABAKAN CIAMIS, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA BARAT 40117",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3381,SOLARIA - KINGS SHOPPING CENTER,"SOLARIA KINGS SHOPPING CENTER, JL. KEPATIHAN NO.17,
  BALONGGEDE, KEC. REGOL, KOTA BANDUNG, JAWA BARAT 40251",regol,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3382,SOLARIA - METRO INDAH MALL BANDUNG,"SOLARIA METRO INDAH MALL KAWASAN NIAGA, JL.
  SOEKARNO HATTA NO.590, SEKEJATI, KEC. BUAHBATU, KOTA BANDUNG, JAWA BARAT
  40286",buahbatu,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3383,SOLARIA - PARIS VAN JAVA MALL,"SOLARIA PARIS VAN JAVA MALL LANTAI LG, JL. SUKAJADI
  NO.137/139, CIPEDES, KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT 40162",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3384,SATE TAICHAN BENGAWAN,"JL. BANDA NO.30, CITARUM, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3385,"SATE TAICHAN, CABANG BALI","JL. BELAKANG FACTORY NO.23, BRAGA, KEC. SUMUR
  BANDUNG, KOTA BANDUNG, JAWA BARAT 40111",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3386,SATE TEGAL MAREM,"JL. DR. SETIABUDI NO.136, HEGARMANAH, KEC. CIDADAP,
  KOTA BANDUNG, JAWA BARAT 40143",cidadap,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3387,SATE TIKUKUR,"JL. TIKUKUR NO.25, SADANG SERANG, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40133",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3388,SATE UYAH (SATE ASIN PEDAS),"JL. IR. H. JUANDA NO.304, DAGO, KECAMATAN COBLONG,
  KOTA BANDUNG, JAWA BARAT 40135",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3389,"SATE, TONGSENG 999 DUA SAUDARA","JL. JAWA NO.11A, MERDEKA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40113",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3390,SEAFOOD LAUTAN MERAH,"JL. CIKAPAYANG NO.8, LB. SILIWANGI, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40132",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3391,SHABURI & KINTAN BUFFET PVJ,"PARIS VAN JAVA, JL. SUKAJADI NO.136, PASTEUR,
  BANDUNG CITY, WEST JAVA MALL PVJ RL, CIPEDES, KEC. SUKAJADI, KOTA BANDUNG,
  JAWA BARAT 40162",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3392,SHIHLIN ISTANA PLAZA,"ISTANA PLAZA, JL. PASIR KALIKI NO.121, PAMOYANAN,
  CICENDO, BANDUNG CITY, WEST JAVA 40173",cicendo,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3393,SHIHLIN PASKAL 23,"PASKAL HYPER SQUARE 23, JL. PASIR KALIKI, KB.
  JERUK, KEC. ANDIR, KOTA BANDUNG, JAWA BARAT",andir,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3394,SATE PADANG YOSAIYO JL. H. IBRAHIM ADJIE KIARA CONDONG BANDUNG,"SATE PADANG YOSAIYO, JL. IBRAHIM ADJIE, KEBONWARU,
  KEC. KIARACONDONG, KOTA BANDUNG, JAWA BARAT 40272",kiaracondong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3395,SATE PAK ALI WONG KEBUMEN,"JL. KEBON KAWUNG NO.8, PASIR KALIKI, KEC. CICENDO,
  KOTA BANDUNG, JAWA BARAT 40171",cicendo,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3396,SATE PAK GITO BANDUNG,"JL. TAMAN CIBEUNYING UTARA, CIHAPIT, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40114",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3397,SATE PAK KROMO,"NO.30, JL. CITARUM, CIHAPIT, BANDUNG WETAN, BANDUNG
  CITY, WEST JAVA 40114",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3398,SATE RAGY,"JL. TAMAN CITARUM, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3399,SATE RAMA,"3HRR+8F4, JL. RAMA, ARJUNA, KEC. CICENDO, KOTA
  BANDUNG, JAWA BARAT 40172",cicendo,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3400,SATE REUMPIS,"JL. SURAPATI NO.85, SUKALUYU, KEC. CIBEUNYING
  KALER, KOTA BANDUNG, JAWA BARAT 40122",cibeunying kaler,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3401,SATE SAMPANG MADURA,"4J68+X3W, JL. DIPATI UKUR, LEBAKGEDE, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40132",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3402,SATE SAPI SOFYAN,"3HVX+9R9, PASIRKALIKI, CICENDO, BANDUNG CITY, WEST
  JAVA 40171",cicendo,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,96382.0,7.79,12372.53
3403,SATE SATERASNA,"JL. NATUNA NO.16, KB. PISANG, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40112",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3404,SATE SINI BANDUNG,"4J59+325, LEBAK GEDE, COBLONG, BANDUNG CITY, WEST
  JAVA 40132",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,115273.0,7.31,15769.22
3405,SATE SOTO MADURA PAK LE,"SATE SOTO MADURA PAK LE, JL. TERNATE NO.10,
  CITARUM, KEC. BANDUNG WETAN, KOTA BANDUNG, JAWA BARAT 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3406,SATE SS NO.20,"JL. SURYA SUMANTRI NO.20, SUKAWARNA, KEC. SUKAJADI,
  KOTA BANDUNG, JAWA BARAT 40164",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3407,"SATE TAICHAN ""GORENG"" BANDUNG TAMAN SARI","JL. TAMANSARI NO.19A, TAMANSARI, KEC. BANDUNG
  WETAN, KOTA BANDUNG, JAWA BARAT 40116",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3408,SATE MARANGGI CILAKI45,"JL. AMBON NO.15, CITARUM, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3409,SATE MARANGGI DAN GULE HJ MAYA CISANGKUY,"CISANGKUY ST NO.40, CIHAPIT, BANDUNG WETAN, BANDUNG
  CITY, WEST JAVA 40114",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3410,SATE MARANGGI KANG. BOKIR JL. CISANGKUY,"CISANGKUY ST, CIHAPIT, BANDUNG WETAN, BANDUNG CITY,
  WEST JAVA 40114",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3411,SATE MARANGGI KHAS PURWAKARTA BANDUNG/SATE MARANGGI ABANG,"JL. UDAWA NO.20, RT.01/RW.04, ARJUNA, KEC. CICENDO,
  KOTA BANDUNG, JAWA BARAT 40172",cicendo,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3412,SATE MARANGGI KO ANGGA,"JL. SURAPATI NO.59, SADANG SERANG, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40122",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3413,SATE MARANGGI MAK DEDEH,"JL. BALI NO.1, MERDEKA, KEC. SUMUR BANDUNG, KOTA
  BANDUNG, JAWA BARAT 40113",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3414,SATE MARANGGI MANG UJANG - BANDUNG,"JL. JEND. SUDIRMAN NO.707, CIBUNTU, KEC. BANDUNG
  KULON, KOTA BANDUNG, JAWA BARAT 40212",bandung kulon,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3415,SATE MAS PENDI,"JL. VAN DEVENTER NO.1, KB. PISANG, KEC. SUMUR
  BANDUNG, KOTA BANDUNG, JAWA BARAT 40112",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3416,SATE MBA BANDUNG (MAKAN BANYAK ALHAMDULILLAH),"JL. CILIWUNG NO.1-3, CIHAPIT, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40114",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3417,SATE MONJU,"4J49+HPM, LEBAK GEDE, COBLONG, BANDUNG CITY, WEST
  JAVA 40132",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,115273.0,7.31,15769.22
3418,SATE PADANG PAK DATUK,"DEPAN BJB UNIVERCITY, JL. CIKAPUNDUNG BARAT JL.
  ASIA AFRIKA NO.1, ALUN ALUN BANDUNG, KEC. SUMUR BANDUNG, KOTA BANDUNG, JAWA
  BARAT 40111",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3419,SATE PADANG PAK MUS,"3JV9+GH5, JL. MADURA, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3420,SATE PADANG PUTRA TANJUNG,"JL. OTTO ISKANDAR DINATA NO.101, BRAGA, KEC. SUMUR
  BANDUNG, KOTA BANDUNG, JAWA BARAT 40181",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3421,SATE PADANG SERASI,"DEKAT PANGKALAN DAMRI, JL. HAUR PANCUH NO.76,
  LEBAKGEDE, KECAMATAN COBLONG, KOTA BANDUNG, JAWA BARAT 40132",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3422,SATE JANDO BU TINI,"4JC8+GJM, DAGO, COBLONG, BANDUNG CITY, WEST JAVA
  40135",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,115273.0,7.31,15769.22
3423,SATE KAMBING DAN AYAM MADURA,"JL. ACEH NO.89, CIHAPIT, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40114",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3424,SATE KAMBING KHAS INDRAMAYU (SEJAK 1958),"AKSES PARKIR DAN MASUK BISA MELALUI, JL. KARANG
  LAYUNG JL. BUNGUR NO.24, CIPEDES, KEC. SUKAJADI, KOTA BANDUNG, JAWA BARAT
  40162",sukajadi,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3425,SATE KARMEL LEMBANG PAK NUR / IBU RANI,"JL. CIHAPIT NO.6, CIHAPIT, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40114",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3426,"SATE KHAS MADURA HASAN BASRI ""MONUMEN""","JL. TITIRAN NO.44, SADANG SERANG, KECAMATAN
  COBLONG, KOTA BANDUNG, JAWA BARAT 40133",coblong,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3427,SATE KILOAN KANG RAGA,"JL. ACEH NO.51, BABAKAN CIAMIS, KEC. SUMUR BANDUNG,
  KOTA BANDUNG, JAWA BARAT 40117",sumur bandung,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3428,SATE KULIT & AYAM GORENG NGUDI RAHAYU,"JL. LOMBOK, CITARUM, KEC. BANDUNG WETAN, KOTA
  BANDUNG, JAWA BARAT 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
3429,SATE MADURA - AYAM/KAMBING,"3JR8+R9R, JL. AMBON, CITARUM, KEC. BANDUNG WETAN,
  KOTA BANDUNG, JAWA BARAT 40115",bandung wetan,restaurant,2023,data_fnb_bandung_with_kecamatan_api_cleaned.csv,,,
