id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,bps_kode_kecamatan,bps_nama_kecamatan,kemendagri_kode_kecamatan,kemendagri_nama_kecamatan,nama_taman,lokasi,luas,satuan,tahun
416,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN TERASERING BLOK II,KOMPLEK TAMANSARI BUKIT BANDUNG,444,METER PERSEGI,2017
417,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN MEDIAN JALAN,KOMPLEK TAMANSARI BUKIT BANDUNG,400,METER PERSEGI,2017
418,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,JALUR HIJAU BLOK XI,KOMPLEK TAMANSARI BUKIT BANDUNG,362,METER PERSEGI,2017
419,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,JALUR HIJAU BLOK XIV,KOMPLEK TAMANSARI BUKIT BANDUNG,350,METER PERSEGI,2017
420,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,JALUR HIJAU BLOK XV,KOMPLEK TAMANSARI BUKIT BANDUNG,274,METER PERSEGI,2017
421,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN MEDIAN BLOK II,KOMPLEK TAMANSARI BUKIT BANDUNG,212,METER PERSEGI,2017
422,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN MEDIAN BLOK I A,KOMPLEK TAMANSARI BUKIT BANDUNG,171,METER PERSEGI,2017
423,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN MEDIAN DEPAN RUKO,KOMPLEK TAMANSARI BUKIT BANDUNG,150,METER PERSEGI,2017
424,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN RW DEPAN KANTOR,KELURAHAN SINDANGLAYA,150,METER PERSEGI,2017
425,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN MEDIAN BLOK VIII,KOMPLEK TAMANSARI BUKIT BANDUNG,141,METER PERSEGI,2017
426,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN MEDIAN BLOK I,KOMPLEK TAMANSARI BUKIT BANDUNG,79,METER PERSEGI,2017
427,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN MEDIAN BLOK III,KOMPLEK TAMANSARI BUKIT BANDUNG,79,METER PERSEGI,2017
428,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN MEDIAN BLOK IX,KOMPLEK TAMANSARI BUKIT BANDUNG,30,METER PERSEGI,2017
429,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN MEDIAN BLOK VII,KOMPLEK TAMANSARI BUKIT BANDUNG,21,METER PERSEGI,2017
430,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN MEDIAN BLOK VI,KOMPLEK TAMANSARI BUKIT BANDUNG,20,METER PERSEGI,2017
431,32,JAWA BARAT,3273,KOTA BANDUNG,3273142,MANDALAJATI,32.73.30,MANDALAJATI,TAMAN MEDIAN BLOK V (BUNDERAN),KOMPLEK TAMANSARI BUKIT BANDUNG,5,METER PERSEGI,2017
432,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,JALUR HIJAU BLOK F,-,4005,METER PERSEGI,2017
433,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,JALUR HIJAU L-I 10,-,2387,METER PERSEGI,2017
434,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,JALUR HIJAU BLOK C,-,1840,METER PERSEGI,2017
435,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,JALUR HIJAU N-R,BLOK N-R PERUMAHAN BUMI PANYILEUKAN,1309,METER PERSEGI,2017
436,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK L,BLOK L.16 PERUMAHAN BUMI PANYILEUKAN,1214,METER PERSEGI,2017
437,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK CITRA AB,BLOK CITRA AB PERUMAHAN BUMI PANYILEUKAN,1092.5,METER PERSEGI,2017
438,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN LAPANGAN BLOK J,LAPANGAN BLOK J/H PERUMAHAN BUMI,1056,METER PERSEGI,2017
439,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK J,BLOK J/H PERUMAHAN BUMI PANYILEUKAN,1005,METER PERSEGI,2017
440,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK A1-I,BLOK A1 PERUMAHAN BUMI PANYILEUKA,965.6,METER PERSEGI,2017
441,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,JALUR HIJAU BLOK A I,BLOK A PERUMAHAN BUMI PANYILEUKAN,943.8,METER PERSEGI,2017
442,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK F,BLOK F.14-15 PERUMAHAN BUMI PANYILEUKAN,940.85,METER PERSEGI,2017
443,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN LAPANGAN OLAHRAGA BLOK E,BLOK E LAP OR PERUMAHAN BUMI PANYILEUKAN,897,METER PERSEGI,2017
444,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK P-I,BLOK P.2 PERUMAHAN BUMI PANYILEUKAN,784,METER PERSEGI,2017
445,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK F-G,BLOK F-G PERUMAHAN BUMI PANYILEUKAN,782,METER PERSEGI,2017
446,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK H,BLOK H.2 PERUMAHAN BUMI PANYILEUKAN,675.95,METER PERSEGI,2017
447,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK P-II,BLOK P.2 PERUMAHAN BUMI PANYILEUKAN,667,METER PERSEGI,2017
448,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN CIJAMBE INDAH,JL.WIJAYA KUSUMA II,659,METER PERSEGI,2017
449,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,JALUR HIJAU BLOK A II,BLOK A PERUMAHAN BUMI PANYILEUKAN,608,METER PERSEGI,2017
450,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK N,BLOK N1 DAN N2 PERUMAHAN BUMI PANYILEUKAN,565.5,METER PERSEGI,2017
451,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN LAPANGAN OLAHRAGA BLOK E,BLOK E.3 LAP OR PERUMAHAN BUMI PAN,550,METER PERSEGI,2017
452,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK K,BLOK K-M PERUMAHAN BUMI PANYILEUKAN,540,METER PERSEGI,2017
453,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK Q,BLOK Q 3 PERUMAHAN BUMI PANYILEUKAN,515,METER PERSEGI,2017
454,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN MEKAR RESIK,JL. MEKAR RESIK,489,METER PERSEGI,2017
455,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PAMEKAR TIMUR,JL. PAMEKAR RAYA,455,METER PERSEGI,2017
456,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN MEKAR SUGIH,JL. MEKAR SUGIH,400,METER PERSEGI,2017
457,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK G-II,BLOK G.5 PERUMAHAN BUMI PANYILEUKAN,393.24,METER PERSEGI,2017
458,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK CITRA,BLOK CITRA PERUMAHAN BUMI PANYILEUKAN,392,METER PERSEGI,2017
459,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PAMEKAR,JL. PAMEKAR TIMUR II,327,METER PERSEGI,2017
460,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK N,BLOK N-R PERUMAHAN BUMI PANYILEUKAN,322.5,METER PERSEGI,2017
461,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PAMEKAR BARAT,JL. PAMEKAR RAYA,320,METER PERSEGI,2017
462,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK F,BLOK F PERUMAHAN BUMI PANYILEUKAN,240,METER PERSEGI,2017
463,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK A1-II,BLOK A1 PERUMAHAN BUMI PANYILEUKA,225,METER PERSEGI,2017
464,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK E-G (II),BLOK E-G PERUMAHAN BUMI PANYILEUKAN,120,METER PERSEGI,2017
465,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK C,BLOK C.1 PERUMAHAN BUMI PANYILEUKAN,105,METER PERSEGI,2017
466,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK B,BLOK B PERUMAHAN BUMI PANYILEUKAN,80,METER PERSEGI,2017
467,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK E-G (I),BLOK E-G PERUMAHAN BUMI PANYILEUKA,76.5,METER PERSEGI,2017
468,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK R-I,BLOK R 1 PERUMAHAN BUMI PANYILEUKAN,67.5,METER PERSEGI,2017
469,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK G-I,BLOK G.16 PERUMAHAN BUMI PANYILEUKAN,44.77,METER PERSEGI,2017
470,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK R-II,BLOK R 2 PERUMAHAN BUMI PANYILEUKAN,39,METER PERSEGI,2017
471,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK A,BLOK A PERUMAHAN BUMI PANYILEUKAN,36.75,METER PERSEGI,2017
472,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK E,BLOK E-F PERUMAHAN BUMI PANYILEUKAN,30,METER PERSEGI,2017
473,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PANYAWANGAN,JL. PANYAWANGAN 1,26,METER PERSEGI,2017
474,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN BLOK A,BLOK A PERUMAHAN BUMI PANYILEUKAN,21.6,METER PERSEGI,2017
475,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN LAPANGAN BLOK H,LAPANGAN BLOK J/H PERUMAHAN BUMI,14,METER PERSEGI,2017
476,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PANYILEUKAN,JL. BLOK K - L - M,-,METER PERSEGI,2017
477,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PANYILEUKAN 1,JL. BLOK A,-,METER PERSEGI,2017
478,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PANYILEUKAN 2,JL. UTAMA H - I - J,-,METER PERSEGI,2017
479,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PANYILEUKAN 3,JL. RAYA BLOK A-B,-,METER PERSEGI,2017
480,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PANYILEUKAN 4,JL. BLOK C,-,METER PERSEGI,2017
481,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PANYILEUKAN 6,JL. BLOK A - B DEPAN MASJID,-,METER PERSEGI,2017
482,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PANYILEUKAN 7,JL. BLOK E - F - G,-,METER PERSEGI,2017
483,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PANYILEUKAN 8,JL. BLOK P - Q - N - R,-,METER PERSEGI,2017
484,32,JAWA BARAT,3273,KOTA BANDUNG,3273111,PANYILEUKAN,32.73.28,PANYILEUKAN,TAMAN PANYILEUKAN 9,JL. BLOK CITRA,-,METER PERSEGI,2017
485,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE A,JL. VENUS TIMUR RAYA/MESJID,3590,METER PERSEGI,2017
486,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK V2,JL. GALAXY RAYA,2173,METER PERSEGI,2017
487,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK L2 I,JL. METEOR BARAT,1994,METER PERSEGI,2017
488,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK A2,JL. JUPITER SELATAN IV,1922,METER PERSEGI,2017
489,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK L2 A,JL. YUPITER SELATAN IV,1835,METER PERSEGI,2017
490,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK G2,JL. YUPITER UTAMA,1781,METER PERSEGI,2017
491,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK Q2 A,JL. YUPITER TENGAH IV,1106,METER PERSEGI,2017
492,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE H,JL. VENUS RAYA,894,METER PERSEGI,2017
493,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK L2 D,JL. YUPITER UTAMA,874,METER PERSEGI,2017
494,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK L2 (AL BAYAN),JL. METEOR BARAT,816,METER PERSEGI,2017
495,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK B2 B,JL. JUPITER TENGAH V,770,METER PERSEGI,2017
496,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE J,JL. VENUS RAYA,678,METER PERSEGI,2017
497,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK B2 C,JL. YUPITER UTAMA,663,METER PERSEGI,2017
498,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK G2,JL. JUPITER XIII,625,METER PERSEGI,2017
499,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE B,JL. VENUS BARAT IV DEPAN NO.15,612,METER PERSEGI,2017
500,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE M,JL. VENUS RAYA,604,METER PERSEGI,2017
501,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK N2,JL. YUPITER UTAMA,600.02,METER PERSEGI,2017
502,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK Q2 B,JL. METEOR BARAT,567,METER PERSEGI,2017
503,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK O2 DEPAN NO. 125,JL. SANGGAR KENCANA TIMUR,567,METER PERSEGI,2017
504,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK T2 DEPAN NO. 24,JL. YUPITER UTAMA,557,METER PERSEGI,2017
505,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE O,JL. VENUS RAYA/MINIMARKET,518,METER PERSEGI,2017
506,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE D,JL. VENUS BARAT VII DEP. 384,495,METER PERSEGI,2017
507,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE E,JL. VENUS TIMUR VI DAN I,495,METER PERSEGI,2017
508,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK H2,JL. METEOR BARAT,483,METER PERSEGI,2017
509,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK S2 DEPAN NO. 69,JL. SANGGAR UTAMA,472,METER PERSEGI,2017
510,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE C,JL. VENUS BARAT VII DEPAN NO.8,462,METER PERSEGI,2017
511,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK L2 H,JL. METEOR BARAT,460,METER PERSEGI,2017
512,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE N,JL. VENUS BARAT IX,450,METER PERSEGI,2017
513,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE F,JL. VENUS BARAT II,446,METER PERSEGI,2017
514,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE G,JL. VENUS TIMUR I DAN II,446,METER PERSEGI,2017
515,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK L2 B,JL. YUPITER UTAMA,437,METER PERSEGI,2017
516,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK L2 F,JL. METEOR BARAT,437,METER PERSEGI,2017
517,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK L2 G,JL. METEOR BARAT,437,METER PERSEGI,2017
518,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK K2 A,JL. YUPITER UTAMA,420,METER PERSEGI,2017
519,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK M2,JL. YUPITER UTAMA,413,METER PERSEGI,2017
520,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK D2 A,JL. YUPITER UTAMA,378,METER PERSEGI,2017
521,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK L2 C,JL. YUPITER UTAMA,375,METER PERSEGI,2017
522,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK I2 DEPAN NO. 84,JL. SANGGAR KENCANA V,325,METER PERSEGI,2017
523,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK B2 A,JL. YUPITER TENGAH IV,273,METER PERSEGI,2017
524,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK O2 B,JL. YUPITER TIMUR,230.67,METER PERSEGI,2017
525,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK O2 A,JL. YUPITER UTAMA III,180,METER PERSEGI,2017
526,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN RW 10KEL. MEKAR JAYA,KELURAHAN MEKAR JAYA,130,METER PERSEGI,2017
527,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE I,JL. VENUS BARAT VI,128,METER PERSEGI,2017
528,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK E2 B,JL. JUPITER UTAMA,108,METER PERSEGI,2017
529,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN METRO ESTATE L,JL. VENUS TIMUR RAYA,90,METER PERSEGI,2017
530,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK E2 A,JL. JUPITER UTAMA,70,METER PERSEGI,2017
531,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK E2 D,JL. JUPITER TIMUR,56.04,METER PERSEGI,2017
532,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK E2 C,JL. JUPITER UTAMA III,54,METER PERSEGI,2017
533,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK O2 C,JL. YUPITER XIII,47.08,METER PERSEGI,2017
534,32,JAWA BARAT,3273,KOTA BANDUNG,3273100,RANCASARI,32.73.23,RANCASARI,TAMAN BLOK L2 K,JL. METEOR BARAT,36,METER PERSEGI,2017
535,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN LAPANG TEGALLEGA,JL. OTISTA,190011.02,METER PERSEGI,2017
536,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN ALUN-ALUN BANDUNG,JL. ASIA AFRIKA,9904.05,METER PERSEGI,2017
537,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,JALUR HIJAU BKR,JL. BKR,3410,METER PERSEGI,2017
538,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN SAWAH KURUNG,JL. SAWAH KURUNG,1895.5,METER PERSEGI,2017
539,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN CILENTAH,JL. CILENTAH,1608.2,METER PERSEGI,2017
540,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN CIATEUL TENGAH,JL. CIATEUL TENGAH,894,METER PERSEGI,2017
541,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN PULAU JALAN PATUNG IKAN,JL. BKR,547.74,METER PERSEGI,2017
542,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN SRIWIJAYA,JL. SRIWIJAYA,375.23,METER PERSEGI,2017
543,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN PULAU JALAN MOCH. TOHA/BKR,JL. MOCH. TOHA,359.4,METER PERSEGI,2017
544,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN RW.12 KEL. CIGERELENGL,KELURAHAN CIGERELENG,200,METER PERSEGI,2017
545,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN PATUNG IKAN,JL. LINGKAR SELATAN,170,METER PERSEGI,2017
546,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN RW.09 KEL. CIATEUL,JL. CIATEUL,100,METER PERSEGI,2017
547,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN MOCH. TOHA - CIATEUL,JL. MOCH. TOHA,88.8,METER PERSEGI,2017
548,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN MOCH. TOHA BATAS,JL. MOCH. TOHA,77.2,METER PERSEGI,2017
549,32,JAWA BARAT,3273,KOTA BANDUNG,3273060,REGOL,32.73.11,REGOL,TAMAN CIATEUL,JL. CIATEUL,-,METER PERSEGI,2017
550,32,JAWA BARAT,3273,KOTA BANDUNG,3273240,SUKAJADI,32.73.07,SUKAJADI,LAPANGAN ABRA,JL. CIPEDES,14966.38,METER PERSEGI,2017
