id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun,kelurahan,kecamatan,latitude,longitude,type
6629,32,JAWA BARAT,3273,KOTA BANDUNG,RPUBLIC,JL. BAHUREKSA NO.15,2024,Citarum,Kabupaten Bandung,-6.905245,107.6150595,restaurant
6632,32,JAWA BARAT,3273,KOTA BANDUNG,SHABU KOJO,JL. PROGO NO.20,2024,Citarum,Kabupaten Bandung,-6.9044815,107.6202397,restaurant
6635,32,JAWA BARAT,3273,KOTA BANDUNG,ROEMAH KENTANG 1908,JL. BANDA NO.18,2024,Citarum,Kabupaten Bandung,-6.9042373,107.6166891,restaurant
6636,32,JAWA BARAT,3273,KOTA BANDUNG,CHONG QING HOT POT - TRUNOJOYO BANDUNG,JL. TRUNOJOYO NO.32,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6642,32,JAWA BARAT,3273,KOTA BANDUNG,HITTOBITTO,JL. TRUNOJOYO NO.62,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6643,32,JAWA BARAT,3273,KOTA BANDUNG,UPSTAIRS BAR BANDUNG,JL. TRUNOJOYO NO.23,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6647,32,JAWA BARAT,3273,KOTA BANDUNG,FOURPLAY RESTO & BAR,CILAKI ST NO.65,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6648,32,JAWA BARAT,3273,KOTA BANDUNG,EDELWEISS SKY LOUNGE,JL. IR. H. JUANDA NO.46,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6652,32,JAWA BARAT,3273,KOTA BANDUNG,MAD COW WINE & GRILL BANDUNG,JL. DIPONEGORO NO.27,2024,Citarum,Kabupaten Bandung,-6.9012674,107.6192339,restaurant
6653,32,JAWA BARAT,3273,KOTA BANDUNG,GRILL & SUKI TIME,JL. LOMBOK NO.53,2024,Cihapit,Kabupaten Bandung,-6.9060714,107.6213211,restaurant
6654,32,JAWA BARAT,3273,KOTA BANDUNG,CE-CEH GRILL,CISANGKUY ST NO.68,2024,Sukasari,Kabupaten Bandung,-7.0167366,107.5982607,restaurant
6657,32,JAWA BARAT,3273,KOTA BANDUNG,SYDWIC,CILAKI ST NO.63,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6658,32,JAWA BARAT,3273,KOTA BANDUNG,PARIS VAN JAVA CAFE & RESTO SPECIALTY COFFEE,JL. AMBON NO.11,2024,Citarum,Kabupaten Bandung,-6.9080847,107.6153489,restaurant
6662,32,JAWA BARAT,3273,KOTA BANDUNG,JIWAN COFFEE & THINGS BANDUNG,JL. IR. H. JUANDA NO.50,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6663,32,JAWA BARAT,3273,KOTA BANDUNG,MAXX COFFEE BIP,BANDUNG WETAN CITARUM,2024,Citarum,Kabupaten Bandung,-6.9020925,107.6198013,restaurant
6665,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI CANTEL,JL. PROGO NO.34,2024,Citarum,Kabupaten Bandung,-6.9044815,107.6202397,restaurant
6666,32,JAWA BARAT,3273,KOTA BANDUNG,SEDUH SEMBUH KOPI,JL. TERNATE NO.10,2024,Citarum,Kabupaten Bandung,-6.9075355,107.6141897,restaurant
6667,32,JAWA BARAT,3273,KOTA BANDUNG,PIETRO COFFEE,JL. TRUNOJOYO NO.11,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6670,32,JAWA BARAT,3273,KOTA BANDUNG,MY KOPI-O! TRUNOJOYO,JL. TRUNOJOYO NO.19,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6674,32,JAWA BARAT,3273,KOTA BANDUNG,TERAS GLOYA,JL. IR. H. JUANDA NO.48,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6675,32,JAWA BARAT,3273,KOTA BANDUNG,INTERAKSI CAFE,JL. CITARUM NO.36,2024,Citarum,Kabupaten Bandung,-6.9058626,107.6111291,restaurant
6678,32,JAWA BARAT,3273,KOTA BANDUNG,CAFFEE,JL. PROGO NO.16,2024,Citarum,Kabupaten Bandung,-6.9044815,107.6202397,restaurant
6681,32,JAWA BARAT,3273,KOTA BANDUNG,SEJIWA COFFEE PROGO,JL. PROGO NO.15,2024,Citarum,Kabupaten Bandung,-6.9044815,107.6202397,restaurant
6682,32,JAWA BARAT,3273,KOTA BANDUNG,CUPS {COFFEE & KITCHEN},JL. TRUNOJOYO NO.25,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6683,32,JAWA BARAT,3273,KOTA BANDUNG,SAJIAN SAMBARA,JL. TRUNOJOYO NO.64,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6686,32,JAWA BARAT,3273,KOTA BANDUNG,NASI BANCAKAN WASSALAM ABAH BARNA,JL. DIPONEGORO NO.25,2024,Citarum,Kabupaten Bandung,-6.9012674,107.6192339,restaurant
6689,32,JAWA BARAT,3273,KOTA BANDUNG,"SHUKAKU BBQ, SHABU & AGEMONO",JL. LOMBOK NO.45,2024,Cihapit,Kabupaten Bandung,-6.9060714,107.6213211,restaurant
6691,32,JAWA BARAT,3273,KOTA BANDUNG,NONNA OSTERIA,JL. PROGO NO.37,2024,Citarum,Kabupaten Bandung,-6.9044815,107.6202397,restaurant
6694,32,JAWA BARAT,3273,KOTA BANDUNG,SOUL KOREAN,JL. GEMPOL WETAN NO.34,2024,Citarum,Kabupaten Bandung,-6.9031084,107.6154003,restaurant
6696,32,JAWA BARAT,3273,KOTA BANDUNG,SADRASA KITCHEN & BAR,JL. DIPONEGORO NO.27,2024,Citarum,Kabupaten Bandung,-6.9012674,107.6192339,restaurant
6698,32,JAWA BARAT,3273,KOTA BANDUNG,PRABHU INDIAN FOOD & KEBULI BANDUNG,JL. PRABU DIMUNTUR,2024,Citarum,Kabupaten Bandung,-6.8991176,107.6144519,restaurant
6699,32,JAWA BARAT,3273,KOTA BANDUNG,POMODORO LA CUCINA ITALIANA,JL. BAHUREKSA NO.16,2024,Citarum,Kabupaten Bandung,-6.905245,107.6150595,restaurant
6701,32,JAWA BARAT,3273,KOTA BANDUNG,SAFFRON RESTAURANT,JL. IR. H. JUANDA NO.46,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6703,32,JAWA BARAT,3273,KOTA BANDUNG,SHABU SUKI BANDUNG,JL. DIPONEGORO NO.38,2024,Citarum,Kabupaten Bandung,-6.9012674,107.6192339,restaurant
6704,32,JAWA BARAT,3273,KOTA BANDUNG,RAMENINPO TRUNOJOYO,JL. TRUNOJOYO NO.25,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6705,32,JAWA BARAT,3273,KOTA BANDUNG,SAI RAMEN,JL. TRUNOJOYO NO.58,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6708,32,JAWA BARAT,3273,KOTA BANDUNG,SATEH AMBON,JL. AMBON NO.21,2024,Citarum,Kabupaten Bandung,-6.9080847,107.6153489,restaurant
6710,32,JAWA BARAT,3273,KOTA BANDUNG,SAGOO KITCHEN & KOPI LAY,JL. TRUNOJOYO NO.27,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6711,32,JAWA BARAT,3273,KOTA BANDUNG,MARASE,JL. CIMANUK NO.15,2024,Citarum,Kabupaten Bandung,-6.9022621,107.6229663,restaurant
6713,32,JAWA BARAT,3273,KOTA BANDUNG,IKAN BAKAR TEPI LAUT 18,JL. CIMANUK NO.15,2024,Citarum,Kabupaten Bandung,-6.9022621,107.6229663,restaurant
6718,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S - MERDEKA BIP,JL. MERDEKA NO.56,2024,Merdeka,Kabupaten Bandung,-6.9148648,107.6178088,restaurant
6722,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S - DIPONEGORO,JL. DIPONEGORO NO.24,2024,Citarum,Kabupaten Bandung,-6.9012674,107.6192339,restaurant
6727,32,JAWA BARAT,3273,KOTA BANDUNG,PIZZA HUT RESTORAN,JL. IR. H. JUANDA NO.48,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6729,32,JAWA BARAT,3273,KOTA BANDUNG,ROTI GEMPOL,JL. GEMPOL WETAN NO.14,2024,Citarum,Kabupaten Bandung,-6.9031084,107.6154003,restaurant
6730,32,JAWA BARAT,3273,KOTA BANDUNG,AMBROGIO PATISSERIE,JL. BANDA NO.26,2024,Citarum,Kabupaten Bandung,-6.9042373,107.6166891,restaurant
6731,32,JAWA BARAT,3273,KOTA BANDUNG,RUI 琉偉,JL. BAHUREKSA NO.21,2024,Citarum,Kabupaten Bandung,-6.905245,107.6150595,restaurant
6732,32,JAWA BARAT,3273,KOTA BANDUNG,PASAR CISANGKUY,CISANGKUY ST NO.64,2024,Sukasari,Kabupaten Bandung,-7.0167366,107.5982607,restaurant
6733,32,JAWA BARAT,3273,KOTA BANDUNG,GASTRO CENTRAL BANDUNG,JL. DIPONEGORO NO.27,2024,Citarum,Kabupaten Bandung,-6.9012674,107.6192339,restaurant
6734,32,JAWA BARAT,3273,KOTA BANDUNG,LAPO NARAJA,JL. BANDA NO.35,2024,Citarum,Kabupaten Bandung,-6.9042373,107.6166891,restaurant
6735,32,JAWA BARAT,3273,KOTA BANDUNG,CASCHEESECUS BURGER,JL. CITARUM NO.31,2024,Citarum,Kabupaten Bandung,-6.9058626,107.6111291,restaurant
6737,32,JAWA BARAT,3273,KOTA BANDUNG,NASI KEBULI ABUZAIDAN,JL. AMBON NO.15,2024,Citarum,Kabupaten Bandung,-6.9080847,107.6153489,restaurant
6739,32,JAWA BARAT,3273,KOTA BANDUNG,THREE UNCLES PROGO,JL. PROGO NO.12,2024,Citarum,Kabupaten Bandung,-6.9044815,107.6202397,restaurant
6741,32,JAWA BARAT,3273,KOTA BANDUNG,PLATARAN BANDUNG,JL. DIPONEGORO NO.27,2024,Citarum,Kabupaten Bandung,-6.9012674,107.6192339,restaurant
6743,32,JAWA BARAT,3273,KOTA BANDUNG,RAA CHA SUKI & BBQ BIP,JL. MERDEKA NO.56,2024,Merdeka,Kabupaten Bandung,-6.9148648,107.6178088,restaurant
6746,32,JAWA BARAT,3273,KOTA BANDUNG,SAMIYA CAFE,JL. TRUNOJOYO NO.17,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6749,32,JAWA BARAT,3273,KOTA BANDUNG,ROEMAH HELENA,JL. ACEH NO.63,2024,Citarum,Kabupaten Bandung,-6.9098682,107.6152289,restaurant
6750,32,JAWA BARAT,3273,KOTA BANDUNG,JONAS PHOTO BANDA,JL. BANDA NO.38,2024,Citarum,Kabupaten Bandung,-6.9042373,107.6166891,restaurant
6751,32,JAWA BARAT,3273,KOTA BANDUNG,TRIBECA URBAN RETREAT,JL. TRUNOJOYO NO.44,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6755,32,JAWA BARAT,3273,KOTA BANDUNG,POINT BRUNCH,JL. BANDA NO.30,2024,Citarum,Kabupaten Bandung,-6.9042373,107.6166891,restaurant
6756,32,JAWA BARAT,3273,KOTA BANDUNG,HANAMASA,JL. IR. H. JUANDA NO.48,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6758,32,JAWA BARAT,3273,KOTA BANDUNG,ETC STEAK,JL. TRUNOJOYO NO.40,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6762,32,JAWA BARAT,3273,KOTA BANDUNG,JAX’S HOT WINGS,JL. PROGO NO.34,2024,Citarum,Kabupaten Bandung,-6.9044815,107.6202397,restaurant
6766,32,JAWA BARAT,3273,KOTA BANDUNG,BURGERHOOD,JL. TERNATE NO.10,2024,Citarum,Kabupaten Bandung,-6.9075355,107.6141897,restaurant
6767,32,JAWA BARAT,3273,KOTA BANDUNG,THREEGER BURGER,JL. CITARUM NO.31,2024,Citarum,Kabupaten Bandung,-6.9058626,107.6111291,restaurant
6773,32,JAWA BARAT,3273,KOTA BANDUNG,DAILAH - SAJIAN NUSANTARA,CISANGKUY ST NO.60,2024,Sukasari,Kabupaten Bandung,-7.0167366,107.5982607,restaurant
6775,32,JAWA BARAT,3273,KOTA BANDUNG,SATE JANDO GASIBU,CILAKI ST,2024,Cihapit,Kabupaten Bandung,-6.9060381,107.6284776,restaurant
6779,32,JAWA BARAT,3273,KOTA BANDUNG,DAPUR PASTA EXPRESS,JL. MERDEKA NO.56,2024,Merdeka,Kabupaten Bandung,-6.9148648,107.6178088,restaurant
6781,32,JAWA BARAT,3273,KOTA BANDUNG,ATSUMARU JAPANESE ICE CREAM,JL. SULTAN AGUNG NO.13,2024,Citarum,Kabupaten Bandung,-6.9058626,107.6111291,restaurant
6782,32,JAWA BARAT,3273,KOTA BANDUNG,KOFU,CISANGKUY ST NO.58,2024,Sukasari,Kabupaten Bandung,-7.0167366,107.5982607,restaurant
6783,32,JAWA BARAT,3273,KOTA BANDUNG,BUKAN KOREA,JL. TRUNOJOYO NO.58,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6785,32,JAWA BARAT,3273,KOTA BANDUNG,MERINDU CANTEEN & COFFEE,JL. CIMANUK NO.11,2024,Citarum,Kabupaten Bandung,-6.9051083,107.6203604,restaurant
6786,32,JAWA BARAT,3273,KOTA BANDUNG,MASA,JL. TRUNOJOYO NO.29,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6789,32,JAWA BARAT,3273,KOTA BANDUNG,JS MEATHOUSE,JL. BANDA NO.27,2024,Citarum,Kabupaten Bandung,-6.9042373,107.6166891,restaurant
6790,32,JAWA BARAT,3273,KOTA BANDUNG,AND'S ZEROUN CAFE AND RESTO,JL. DIPONEGORO NO.18,2024,Citarum,Kabupaten Bandung,-6.9012674,107.6192339,restaurant
6793,32,JAWA BARAT,3273,KOTA BANDUNG,GREEN CAFE & RESTO,JL. DIPONEGORO NO.26,2024,Citarum,Kabupaten Bandung,-6.9012674,107.6192339,restaurant
6796,32,JAWA BARAT,3273,KOTA BANDUNG,MISTER PHO CITARUM,JL. CITARUM NO.31,2024,Citarum,Kabupaten Bandung,-6.9058626,107.6111291,restaurant
6797,32,JAWA BARAT,3273,KOTA BANDUNG,PIZZA RUSH,JL. TRUNOJOYO NO.22,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6804,32,JAWA BARAT,3273,KOTA BANDUNG,SATE PAK MINO,JL. CISANGGARUNG NO.11,2024,Citarum,Kabupaten Bandung,-6.9038565,107.6206939,restaurant
6809,32,JAWA BARAT,3273,KOTA BANDUNG,CHUDOKU DESSERT,JL. ACEH NO.56,2024,Citarum,Kabupaten Bandung,-6.9098682,107.6152289,restaurant
6810,32,JAWA BARAT,3273,KOTA BANDUNG,YOGHURT CISANGKUY,CISANGKUY ST NO.66,2024,Sukasari,Kabupaten Bandung,-7.0167366,107.5982607,restaurant
6812,32,JAWA BARAT,3273,KOTA BANDUNG,GERATI'IS DESSERTS,JL. LOMBOK NO.47,2024,Cihapit,Kabupaten Bandung,-6.9060714,107.6213211,restaurant
6814,32,JAWA BARAT,3273,KOTA BANDUNG,CARAMEL PURRING SUPERINDO DAGO,JL. IR. H. JUANDA NO.38,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6815,32,JAWA BARAT,3273,KOTA BANDUNG,MAKO CAKE & BAKERY,JL. MERDEKA NO.54,2024,Merdeka,Kabupaten Bandung,-6.9148648,107.6178088,restaurant
6817,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM 16,JL. AMBON,2024,Citarum,Kabupaten Bandung,-6.9080847,107.6153489,restaurant
6820,32,JAWA BARAT,3273,KOTA BANDUNG,CLIQUE LOUNGE & RESTO,CISANGKUY ST NO.64,2024,Sukasari,Kabupaten Bandung,-7.0167366,107.5982607,restaurant
6822,32,JAWA BARAT,3273,KOTA BANDUNG,TANAMU COFFEE & SPACE,JL. CIMANUK NO.42,2024,Citarum,Kabupaten Bandung,-6.9022621,107.6229663,restaurant
6825,32,JAWA BARAT,3273,KOTA BANDUNG,KOPI KANG KAMAL,JL. GEMPOL KULON NO.12,2024,Gempolsari,Kabupaten Bandung,-6.9292917,107.5570045,restaurant
6826,32,JAWA BARAT,3273,KOTA BANDUNG,GIJON STEAKHOUSE,JL. TRUNOJOYO NO.48,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6827,32,JAWA BARAT,3273,KOTA BANDUNG,TEPIAN RASA LIVE SEAFOOD BANDUNG,JL. LOMBOK NO.45,2024,Cihapit,Kabupaten Bandung,-6.9060714,107.6213211,restaurant
6831,32,JAWA BARAT,3273,KOTA BANDUNG,EDGAR RIBS,JL. ANGGREK NO.43,2024,Bumiwangi,Kabupaten Bandung,-7.0314307,107.6993958,restaurant
6834,32,JAWA BARAT,3273,KOTA BANDUNG,GOT BEEF BURGER,JL. TRUNOJOYO NO.24,2024,Citarum,Kabupaten Bandung,-6.9021919,107.6149024,restaurant
6836,32,JAWA BARAT,3273,KOTA BANDUNG,CUBANOS,JL. SULTAN AGUNG NO.27,2024,Citarum,Kabupaten Bandung,-6.9058626,107.6111291,restaurant
6841,32,JAWA BARAT,3273,KOTA BANDUNG,JUSTUS STEAK HOUSE DAGO,JL. IR. H. JUANDA NO.59,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6843,32,JAWA BARAT,3273,KOTA BANDUNG,WINGZ O WINGZ CIHAMPELAS,JL. CIHAMPELAS NO.55,2024,Cipaganti,Kabupaten Bandung,-6.8937017,107.6047162,restaurant
6844,32,JAWA BARAT,3273,KOTA BANDUNG,ALTERO BISTRONOMIE,JL. CIPAGANTI NO.38,2024,Margasari,Kabupaten Bandung,-6.9588342,107.6642975,restaurant
6845,32,JAWA BARAT,3273,KOTA BANDUNG,TAKO RIDER,JL. PELESIRAN NO.75,2024,Tamansari,Kabupaten Bandung,-6.895842,107.607492,restaurant
6847,32,JAWA BARAT,3273,KOTA BANDUNG,BAR AT DAGO,JL. IR. H. JUANDA NO.33,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6849,32,JAWA BARAT,3273,KOTA BANDUNG,SONO BAR,JL. CIHAMPELAS NO.43,2024,Cipaganti,Kabupaten Bandung,-6.8937017,107.6047162,restaurant
6850,32,JAWA BARAT,3273,KOTA BANDUNG,HALFWAY BAR,JL. SULANJANA NO.19,2024,Tamansari,Kabupaten Bandung,-6.8997636,107.6110775,restaurant
6852,32,JAWA BARAT,3273,KOTA BANDUNG,SHELTER CAFE & BAR,JL. SULANJANA NO.14,2024,Tamansari,Kabupaten Bandung,-6.8997636,107.6110775,restaurant
6853,32,JAWA BARAT,3273,KOTA BANDUNG,LOBBY BAR,JL. IR. H. JUANDA NO.69,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6854,32,JAWA BARAT,3273,KOTA BANDUNG,MOXY SKY RESTO & BAR,JL. IR. H. JUANDA NO.69,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6859,32,JAWA BARAT,3273,KOTA BANDUNG,GOGRILL-AH!,JL. CIHAMPELAS NO.60,2024,Cipaganti,Kabupaten Bandung,-6.8937017,107.6047162,restaurant
6860,32,JAWA BARAT,3273,KOTA BANDUNG,DIDAGO CAFE,JL. IR. H. JUANDA NO. 21,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6868,32,JAWA BARAT,3273,KOTA BANDUNG,1933 DAPUR & KOPI,JL. SULANJANA NO.17,2024,Tamansari,Kabupaten Bandung,-6.8997636,107.6110775,restaurant
6871,32,JAWA BARAT,3273,KOTA BANDUNG,DEUX COFFEE,JL. TAMANSARI,2024,Tamansari,Kabupaten Bandung,-6.9038459,107.607485,restaurant
6873,32,JAWA BARAT,3273,KOTA BANDUNG,BACAILTE,JL. WASTUKENCANA NO.81,2024,Tamansari,Kabupaten Bandung,-6.9039897,107.6057314,restaurant
6874,32,JAWA BARAT,3273,KOTA BANDUNG,LITTLE SEOUL BANDUNG,JL. SAWUNGGALING NO.10,2024,Tamansari,Kabupaten Bandung,-6.9008177,107.6095769,restaurant
6878,32,JAWA BARAT,3273,KOTA BANDUNG,MARISE HAMMY PET SHOP,JL. PELESIRAN NO.73,2024,Tamansari,Kabupaten Bandung,-6.895842,107.607492,restaurant
6879,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN,JL. TAMANSARI NO.31,2024,Tamansari,Kabupaten Bandung,-6.9038459,107.607485,restaurant
6880,32,JAWA BARAT,3273,KOTA BANDUNG,ASIAN DELI RESTAURANT,JL. CIHAMPELAS NO.43,2024,Cipaganti,Kabupaten Bandung,-6.8937017,107.6047162,restaurant
6884,32,JAWA BARAT,3273,KOTA BANDUNG,MELBOURNE KITCHEN,JL. CIPAGANTI NO.14,2024,Margasari,Kabupaten Bandung,-6.9588342,107.6642975,restaurant
6885,32,JAWA BARAT,3273,KOTA BANDUNG,CHAGIYA KOREAN BBQ,JL. SAWUNGGALING NO.10,2024,Tamansari,Kabupaten Bandung,-6.9008177,107.6095769,restaurant
6888,32,JAWA BARAT,3273,KOTA BANDUNG,CHINGU CAFE,JL. SAWUNGGALING NO.10,2024,Tamansari,Kabupaten Bandung,-6.9008177,107.6095769,restaurant
6889,32,JAWA BARAT,3273,KOTA BANDUNG,VANDEL CAFE,JL. SULANJANA NO.30,2024,Tamansari,Kabupaten Bandung,-6.8997636,107.6110775,restaurant
6890,32,JAWA BARAT,3273,KOTA BANDUNG,DUNKIN DONUTS DAGO,JL. IR. H. JUANDA NO.51,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6897,32,JAWA BARAT,3273,KOTA BANDUNG,FRANKS HOTDOG,JL. SULANJANA NO.16,2024,Tamansari,Kabupaten Bandung,-6.8997636,107.6110775,restaurant
6899,32,JAWA BARAT,3273,KOTA BANDUNG,HOTDOG BOOTH,JL. CIHAMPELAS NO.94,2024,Cipaganti,Kabupaten Bandung,-6.8937017,107.6047162,restaurant
6905,32,JAWA BARAT,3273,KOTA BANDUNG,MOMO CAFE,JL. IR. H. JUANDA NO.33,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6906,32,JAWA BARAT,3273,KOTA BANDUNG,PUTRA ASIA PERDANA INDAH,JL. TAMANSARI NO.48,2024,Tamansari,Kabupaten Bandung,-6.9038459,107.607485,restaurant
6907,32,JAWA BARAT,3273,KOTA BANDUNG,LOCUPAN PAN PAN,JL. CIHAMPELAS NO.75,2024,Cipaganti,Kabupaten Bandung,-6.8937017,107.6047162,restaurant
6909,32,JAWA BARAT,3273,KOTA BANDUNG,MOI COFFEE & RESTO,JL. KEBON BIBIT NO.12,2024,Tamansari,Kabupaten Bandung,-6.8991769,107.6087763,restaurant
6912,32,JAWA BARAT,3273,KOTA BANDUNG,SECRET CHAMBERS,JL. SULANJANA NO.12,2024,Tamansari,Kabupaten Bandung,-6.8997636,107.6110775,restaurant
6913,32,JAWA BARAT,3273,KOTA BANDUNG,ICE CREAM BANDOENG VAN JAVA,JL. SULANJANA NO.30,2024,Tamansari,Kabupaten Bandung,-6.8997636,107.6110775,restaurant
6915,32,JAWA BARAT,3273,KOTA BANDUNG,DELICÉ DESSERT HOUSE,JL. TAMANSARI NO.52,2024,Tamansari,Kabupaten Bandung,-6.9038459,107.607485,restaurant
6921,32,JAWA BARAT,3273,KOTA BANDUNG,PABRIK DIMSUM GOCENGLIE,JL. PELESIRAN NO.71,2024,Tamansari,Kabupaten Bandung,-6.895842,107.607492,restaurant
6924,32,JAWA BARAT,3273,KOTA BANDUNG,THE HARVEST DAGO,JL. IR. H. JUANDA NO.15,2024,Dago,Kabupaten Bandung,-6.8789796,107.6167447,restaurant
6925,32,JAWA BARAT,3273,KOTA BANDUNG,MMBS (MARI MERANGKAI BUNGA SEROJA),JL. PELESIRAN NO.28,2024,Tamansari,Kabupaten Bandung,-6.895842,107.607492,restaurant
6926,32,JAWA BARAT,3273,KOTA BANDUNG,ZENIO FUSION FOOD,JL. PELESIRAN NO.28,2024,Tamansari,Kabupaten Bandung,-6.895842,107.607492,restaurant
6953,32,JAWA BARAT,3273,KOTA BANDUNG,MINDO CHICKEN CINTA ASIH UTARA,JL. CINTA ASIH UTARA,2024,Cibangkong,Kabupaten Bandung,-6.9206115,107.6328479,restaurant
6972,32,JAWA BARAT,3273,KOTA BANDUNG,DIEN'S CATERING SERVICE & DECORATION,JL. TAURUS NO.21,2024,Gumuruh,Kabupaten Bandung,-6.9363746,107.6373112,restaurant
6976,32,JAWA BARAT,3273,KOTA BANDUNG,SHAWARMA STATION KEBAB ASLI ARAB,JL. GUMURUH NO.78,2024,Gumuruh,Kabupaten Bandung,-6.9377356,107.636826,restaurant
7003,32,JAWA BARAT,3273,KOTA BANDUNG,"GUBUG MAKAN MANG ENGKING, KIARA ARTHA BANDUNG",JL. BANTEN,2024,Kebonwaru,Kabupaten Bandung,-6.9161778,107.6405515,restaurant
7013,32,JAWA BARAT,3273,KOTA BANDUNG,POINT COFFEE,JL. GATOT SUBROTO,2024,Cibangkong,Kabupaten Bandung,-6.9262488,107.6334998,restaurant
7021,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM GEPREK MURPISE,JL. CIBANGKONG LOR,2024,Cibangkong,Kabupaten Bandung,-6.9220165,107.6364288,restaurant
7027,32,JAWA BARAT,3273,KOTA BANDUNG,DE CHICK FRIED CHICKEN - SAMOJA,JL. SAMOJA NO.12,2024,Samoja,Kabupaten Bandung,-6.9209368,107.6266352,restaurant
7048,32,JAWA BARAT,3273,KOTA BANDUNG,NUSANTARA QCHEN,JL. JAMIKA NO.37,2024,Jamika,Kabupaten Bandung,-6.9226873,107.5882601,restaurant
7068,32,JAWA BARAT,3273,KOTA BANDUNG,MEAT POINT,JL. SUKAMULYA NO.21,2024,Sukamulya,Kabupaten Bandung,-6.9224942,107.6978471,restaurant
7073,32,JAWA BARAT,3273,KOTA BANDUNG,WARGI,BOJONGLOA KALER SUKA ASIH,2024,Sukaasih,Kabupaten Bandung,-6.9351122,107.5915984,restaurant
7086,32,JAWA BARAT,3273,KOTA BANDUNG,KINCIR TEA AND MILK,JL. BABAKAN TAROGONG NO.49,2024,Babakan Tarogong,Kabupaten Bandung,-6.9299687,107.5893024,restaurant
7108,32,JAWA BARAT,3273,KOTA BANDUNG,PARADISE RESTAURANT - MEKARWANGI,JL. INDRAYASA NO.15,2024,Cibaduyut,Kabupaten Bandung,-6.9523431,107.5963732,restaurant
7122,32,JAWA BARAT,3273,KOTA BANDUNG,HOT CHICKEN,JL. CIBADUYUT NO.36,2024,Cibaduyut,Kabupaten Bandung,-6.9537395,107.5952359,restaurant
7126,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORJA MAS BOY,JL. CIBADUYUT NO.78,2024,Cibaduyut,Kabupaten Bandung,-6.9537395,107.5952359,restaurant
7131,32,JAWA BARAT,3273,KOTA BANDUNG,PHO NGON,JL. MEKAR UTAMA NO.45,2024,Mekarwangi,Kabupaten Bandung,-6.9539157,107.6074594,restaurant
7135,32,JAWA BARAT,3273,KOTA BANDUNG,SHU YUE JIAN,JL. MEKAR LAKSANA,2024,Mekarwangi,Kabupaten Bandung,-6.9533137,107.6049363,restaurant
7137,32,JAWA BARAT,3273,KOTA BANDUNG,SHABU SEI,JL. MEKAR UTAMA NO.89,2024,Mekarwangi,Kabupaten Bandung,-6.9539157,107.6074594,restaurant
