nama,alamat,kecamatan,type,Jumlah Penduduk,Luas Wilayah,Kepadatan Jiwa
DANAU SENTANI,JL. CIUMBULEUIT NO. 61,Kecamatan Cidadap,restaurant,,,
MEOKJA KOREAN BBQ,JL. CIUMBULEUIT NO. 63,Kecamatan Cidadap,restaurant,,,
PETRICHOR TEA HOUSE & COFFEE,JL. MAHMUD NO. 20,Kecamatan Cicendo,restaurant,,,
EATLAH TEGGXAS,JL. PASIR KALIKI NO. 175,Kecamatan Cicendo,restaurant,,,
GOKANA RAMEN BAR,JL. MERDEKA NO. 21,Kecamatan Sumur Bandung,restaurant,,,
SKA DAPURLAUT,JL. SUKAJADI NO. 250,Kecamatan Sukasari,restaurant,,,
RUSTIC OWL COFFEE,JL. GEGERKALONG HILIR NO. 117,Kecamatan Sukasari,restaurant,,,
ALITE COFFEE 02,KPAD JL. GATOT RAYA NO. 2-4,Kecamatan Sukasari,restaurant,,,
AYAM GEPREK PANGERAN GEGERKALONG,JL. GEGERKALONG HILIR NO. 106A,Kecamatan Sukasari,restaurant,,,
WINNER BRATWURST,JL. GEGERKALONG HILIR NO. 42,Kecamatan Sukasari,restaurant,,,
PAPA BEAR,JL. GEGERKALONG HILIR NO. 74,Kecamatan Sukasari,restaurant,,,
TERAS JAVA DIMSUM,JL. GEGERKALONG HILIR NO. 35,Kecamatan Sukasari,restaurant,,,
HIDDEN RAMEN,JL. TAMANSARI NO. 11,Kecamatan Coblong,restaurant,,,
BAKSO BOEDJANGAN SETIABUDHI,JL. DR. SETIABUDI NO. 170F,Kecamatan Cidadap,restaurant,,,
KEDAI KOPI KULO SETIABUDI,JL. DR. SETIABUDI,Kecamatan Cidadap,restaurant,,,
HALOA COFFEE & EATERY,JL. CIPEDES TENGAH NO. 198,Kecamatan Sukajadi,restaurant,,,
WAROENG STEAK AND SHAKE SUTAMI BANDUNG,JL. PROF DR. SUTAMI NO. 23,Kecamatan Sukajadi,restaurant,,,
KYOTOWN COFFEE,JL. BUNGUR NO. 37,Kecamatan Sukasari,restaurant,,,
WARUNG DE HARMONY,JL. CIUMBULEUIT NO. 59,Kecamatan Cidadap,restaurant,,,
HI BREW!,JL. BOSCHA NO. 43,Kecamatan Sukajadi,restaurant,,,
SAMA DENGAN CIPAGANTI,JL.CIPAGANTI NO. 150-152,Kecamatan Coblong,restaurant,,,
BATAGOR H. ISAN,JL. GEGERKALONG HULIR NO. 203,Kecamatan Sukasari,restaurant,,,
HELLIKOPI,JL. GEGERKALONG HILIR NO. 181 A,Kecamatan Sukasari,restaurant,,,
MANTAGI MINANG RESTO & COFFEE HOUSE,JL. PALASARI NO. 12,Kecamatan Lengkong,restaurant,,,
TOBUGI SUKI & JAPANESE GRILL,JL. LENGKONG KECIL PALEDANG,Kecamatan Lengkong,restaurant,,,
COLONY CORNER,JL. SUMATERA NO. 31,Kecamatan Sumur Bandung,restaurant,,,
MONSTER BITE PROGO,JL. PROGO NO. 1,Kecamatan Bandung Wetan,restaurant,,,
NGIKAN YUK SETIABUDI BANDUNG,JL. DR. SETIABUDI NO. 141,Kecamatan Sukasari,restaurant,,,
INDOMIE ENJOY BANDUNG,JL. DR. SETIABUDI NO. 139A,Kecamatan Sukasari,restaurant,,,
RM. AVON GERLONG,JL. DR. SETIABUDI NO. 135,Kecamatan Sukasari,restaurant,,,
7 CAFE,JL. DR. SETIABUDI NO. 182,Kecamatan Cidadap,restaurant,,,
ATOK RIZAL JAGONYA SATE 2,JL. DR. SETIABUDI NO. 105-K,Kecamatan Sukasari,restaurant,,,
RUMAH MAKAN PADANG BU MUS,JL. CIMANUK NO. 9,Kecamatan Bandung Wetan,restaurant,,,
YAGAMI RAMEN HOUSE CILIWUNG,JL. CILIWUNG NO. 2,Kecamatan Bandung Wetan,restaurant,,,
MIE MERAPI PROGO,JL. PROGO NO. 35,Kecamatan Bandung Wetan,restaurant,,,
MIE ACEH AYAH,JL. BUAH BATU,Kecamatan Lengkong,restaurant,,,
MIE MERAPI BUAH BATU,JL. BUAH BATU NO. 172,Kecamatan Lengkong,restaurant,,,
RUMAH MAKAN BU TATANG,JL. SEKELOA TENGAH NO. 7,Kecamatan Coblong,restaurant,,,
MIE MERAPI DIPATIUKUR,JL. DIPATI UKUR NO. 66-116,Kecamatan Coblong,restaurant,,,
IQILO DIY,JL. PENATA YUDHA NO 2,Kecamatan Coblong,restaurant,,,
RICHEESE FACTORY FLAMBOYANT SUKAJADI,JL. SUKAJADI NO. 234,Kecamatan Sukasari,restaurant,,,
PONDOK MAKAN IKAN CIANJUR,JL. SUKAJADI NO. 246,Kecamatan Sukasari,restaurant,,,
IKAN PESMOL CIANJUR,JL. DR. SETIABUDI NO. 85,Kecamatan Sukasari,restaurant,,,
WKWK COFFEE,JL. PALASARI NO. 32,Kecamatan Lengkong,restaurant,,,
STARBUCKS LIVING PLAZA,JL. PASIR KALIKI NO. 121-123,Kecamatan Cicendo,restaurant,,,
RICHEESE FACTORY PAJAJARAN,JL. PAJAJARAN NO. 65,Kecamatan Cicendo,restaurant,,,
GEDOGAN BRAGA,JL BRAGA NO. 63,Kecamatan Sumur Bandung,restaurant,,,
WARUNG BEBEK SAMBAL MANGGA,JL. DIPATI UKUR NO. 42,Kecamatan Coblong,restaurant,,,
CEKERAN MIDUN,"MONUMEN PERJUANGAN JL. SINGA PERBANGSA JL.
  DIPATIUKUR NO. 103C",Kecamatan Coblong,restaurant,,,
NASI TELUR BABAK BELUR,JL MATARAM NO. 2,Kecamatan Bandung Wetan,restaurant,,,
REMO WORKSPACE & CAFE,JL. PAHLAWAN NO. 73,Kecamatan Cibeunying Kidul,restaurant,,,
YOOGANE RIAU JUNCTION,RIAU JUNCTION MALL JL. L.L.R.E. MARTADINATA NO. 17,Kecamatan Bandung Wetan,restaurant,,,
KOREAN 28,JL. GANDAPURA NO. 71C,Kecamatan Sumur Bandung,restaurant,,,
BAKMIE MAMAN 3 GARDUJATI,JL. GARDUJATI NO. 52,Kecamatan Andir,restaurant,,,
BAKMI TASIK TANPA MANGKOK,JL. GARDU JATI NO. 35,Kecamatan Andir,restaurant,,,
RONDE JAHE GARDUJATI,JL. GARDUJATI NO. 58,Kecamatan Andir,restaurant,,,
MALATANG HOTPOT,JL. GARDU JATI NO. 9B,Kecamatan Andir,restaurant,,,
ES CENDOL ELIZABETH PUSAT,JL. INHOFTANK NO. 64 PELINDUNG HEWAN,Kecamatan Astanaanyar,restaurant,,,
AYAM GEPREK PANGERAN MOH TOHA,JL. MOH TOHA NO. 173,Kecamatan Regol,restaurant,,,
LAPO SIAGIAN,JL. H. HASAN NO. 19A,Kecamatan Coblong,restaurant,,,
WARUNG GAZEBOO,JL. JAPATI,Kecamatan Coblong,restaurant,,,
SATE MARANGGI KO ANGGA DAGO,JL. SURAPATI NO. 59,Kecamatan Coblong,restaurant,,,
WARUNG 87 RIA RIO,JL. TITIRAN NO. 25A,Kecamatan Coblong,restaurant,,,
NASI BANCAKAN BARU,JL. DIPONEGORO NO. 25,Kecamatan Bandung Wetan,restaurant,,,
RUMAH MAKAN AMPERA,JL. KEBON KAWUNG NO. 28,Kecamatan Cicendo,restaurant,,,
CARAVAN EAT THE RIBS,JL. BKR NO. 110,Kecamatan Regol,restaurant,,,
WARUNK CANOLI,JL. SRIWIJAYA NO. 65,Kecamatan Regol,restaurant,,,
ARUNIKA COFFEE & BISTRO,JL. TERUSAN PASIRKOJA NO. 16,Kecamatan Astanaanyar,restaurant,,,
SOTO BANDUNG M TARYA,JL. SWAH KURUNG NO. 16,Kecamatan Regol,restaurant,,,
WAROENG STEAK AND SHAKE BKR BANDUNG,JL. BKR NO. 176,Kecamatan Regol,restaurant,,,
RAMSTEAK CIANJUR,JL. MOCH RAMDAN NO. 100,Kecamatan Regol,restaurant,,,
DAPUR CEMARA,JL. MOH TOHA NO. 30,Kecamatan Astanaanyar,restaurant,,,
KOPE TEPANYAKI,JL. CIBADAK NO. 101,Kecamatan Astanaanyar,restaurant,,,
WARUNG NASI AMPERA DALEM KAUM,JL. KEPATIHAN NO. 19-51,Kecamatan Regol,restaurant,,,
GEROBAK BANDUNG,JL. DIPATIUKUR,Kecamatan Coblong,restaurant,,,
ZOE,JL. DIPATIUKUR,Kecamatan Coblong,restaurant,,,
DI RUANG TENGAH,JL. L. L. R. E. MARTADINATA NO. 51,Kecamatan Bandung Wetan,restaurant,,,
FATCOW,RIAU JUNCTION MALL JL. L.L.R.E. MARTADINATA NO. 17,Kecamatan Bandung Wetan,restaurant,,,
DOUBLESTEAK JAWA,JL. JAWA NO. 46,Kecamatan Sumur Bandung,restaurant,,,
MENDJAMU,JL. SUKARESMI NO. 5,Kecamatan Sukajadi,restaurant,,,
SE'I SAPI BUBULAE,SETRASARI MALL JL. SURYA SUMANTRI,Kecamatan Sukajadi,restaurant,,,
KAMPUNG CERBONAN,JL. MUSTANG B7 NO. 6,Kecamatan Sukajadi,restaurant,,,
COFFEE ROOM INDONESIA,JL. TERUSAN SUTAMI,Kecamatan Sukajadi,restaurant,,,
NEWEST ILALANG AYAM BETUTU,JL. KARANG LAYANG NO. 24,Kecamatan Sukajadi,restaurant,,,
18 HRS CAFE,JL. DR. SETIABUDI NO. 103,Kecamatan Sukasari,restaurant,,,
B' LEAF CAFE,JL. DR. SETIABUDI NO. 191,Kecamatan Sukasari,restaurant,,,
MANGKOK LOKAL,JL. SUKAHAJI NO. 121,Kecamatan Sukasari,restaurant,,,
RUCKERPACK COFFEE AND CULTURE,JL. DR. CIPTO NO.24,Kecamatan Cicendo,restaurant,,,
KANTIN RAI,CIPAGANTIJL. MOCH RAMDAN NO. 16,Kecamatan Regol,restaurant,,,
YOFORIA YOGHURT STUDIO,PARIS VAN JAVA RESORT LEVEL G-B61,Sukajadi,restaurant,103066.0,5.28,19520.08
LALAPAN SAMBAL PETIR PASKAL 46,JL. PASIR KALIKI NO. 46,Kecamatan Cicendo,restaurant,,,
SAMBAL GOANG - SUNDANESE CHICKEN FOOD,JL. MOCH RAMDAN NO. 46,Kecamatan Regol,restaurant,,,
JACK RUNNER ROASTERY,JL. PANAITAN NO. 32,Kecamatan Sumur Bandung,restaurant,,,
REACH COFFEE 23,JL. PANAITAN NO.23,Kecamatan Sumur Bandung,restaurant,,,
MA'KERANG,JL. MALABAR NO. 15,Kecamatan Batununggal,restaurant,,,
WARUNG LELA,JL. KUPA NO. 6,Kecamatan Cibeunying Kaler,restaurant,,,
KEDAI MANDIRI,JL. GATOT SUBROTO NO. 40,Kecamatan Lengkong,restaurant,,,
MURASAKI,JL. MEKAR UTAMA NO.111,Kecamatan Bojongloa Kidul,restaurant,,,
NGUVI BROLA,JL. WINDU NO. 21,Kecamatan Lengkong,restaurant,,,
KADAKA CAFE,JL. PATUHA NO. 24,Kecamatan Lengkong,restaurant,,,
SATEH ABON,JL. AMBON NO. 21,Kecamatan Bandung Wetan,restaurant,,,
OMAH NANO,JL. RANDU SARI RAYA NO 2,Kecamatan Antapani,restaurant,,,
5 SERANGKAI PORK GRILL RESTAURANT,RUKO PUSAT MOTOR DAN ELEKTRONIK (PME),Kecamatan Bojongloa Kidul,restaurant,,,
OJJU TSM BANDUNG,TSM BANDUNG JL. GATOT SUBROTO NO. 289,Kecamatan Batununggal,restaurant,,,
RM. PURI BAMBU,JL. SINDANG SIRNA NO. 14,Kecamatan Sukasari,restaurant,,,
THE SQUARE RESTAURANT @ NOVOTEL BANDUNG,JL. CIHAMPELAS NO. 23-25,Kecamatan Cicendo,restaurant,,,
REUNION HOUSE GRILL & BAR,JL. DR. SETIABUDI NO. 45,Kecamatan Sukajadi,restaurant,,,
AYAM BEBEK RANJAU,JL. LOBOK NO. 47,Kecamatan Bandung Wetan,restaurant,,,
NOODLETOWN,"CIHAMPELAS WALK 
  JL. CIHAMPELAS NO. 160",Kecamatan Coblong,restaurant,,,
BUTTONS EATERY,JL. PELAJAR PEJUANG 45 NO. 72,Kecamatan Lengkong,restaurant,,,
AYAM PENYET RIA,JL. SUPRATMAN NO. 46,Kecamatan Cibeunying Kidul,restaurant,,,
GREAT DIMSUM BANDUNG 1,JL. SUPRATMAN NO. 49,Kecamatan Bandung Wetan,restaurant,,,
RAACHA TSM BANDUNG,CIBANGKONG BATUNUNGGAL,Batununggal,restaurant,121469.0,4.82,25201.04
SAMBEL HEJO,JL. NATUNA NO 29,Kecamatan Sumur Bandung,restaurant,,,
NAMASUKI,JL. PELAJAR PEJUANG 45 NO. 19,Kecamatan Lengkong,restaurant,,,
POPIA TIAM,JL. PUNGKUR NO. 139A,Kecamatan Regol,restaurant,,,
WAROENG SETIABUDHI,JL. DR. SETIABUDI NO. 175,Kecamatan Sukasari,restaurant,,,
KANTIN SIANTAR,JL. RAYA KOPO NO. 302,Kecamatan Bojongloa Kaler,restaurant,,,
OOM RESTO,JL. BAHUREKSA NO. 14,Kecamatan Bandung Wetan,restaurant,,,
BONTI RESTAURANT,JL. TERUSAN PASIRKOJA NO. 347,Kecamatan Babakan Ciparay,restaurant,,,
WINGSTOP PASKAL BANDUNG,JL. PASIR KALIKI NO. 23,Kecamatan Cicendo,restaurant,,,
STREATS RESTAURANT,JL. BRAGA NO. 8,Kecamatan Sumur Bandung,restaurant,,,
OOPEN RESTAURANT,JL. GATOT SUBROTO NO. 289,Kecamatan Batununggal,restaurant,,,
AYAM GORENG WARISAN,JL. TASIKMALAYA,Kecamatan Batununggal,restaurant,,,
GOLDEN BELL RESTAURANT,JL. KARAPITAN NO. 51,Kecamatan Lengkong,restaurant,,,
LUBERGROUND BRAGA,JL. LEMBONG NO.8,Kecamatan Sumur Bandung,restaurant,,,
INDISCHE CAFE BRAGA,JL. BRAGA NO. 115,Kecamatan Sumur Bandung,restaurant,,,
MOZAIK & CO.,JL. GATOT SUBROTO NO. 289,Kecamatan Batununggal,restaurant,,,
KAFE BETAWI,JL. GATOT SUBROTO NO. 289,Kecamatan Batununggal,restaurant,,,
MY KOPI-O,JL. TRUNOJOYO NO. 19,Kecamatan Bandung Wetan,restaurant,,,
TULANG JAMBAL,JL. SULTAN TIRTAYASA NO. 54,Kecamatan Bandung Wetan,restaurant,,,
MEYSARI CHINESE FOOD & SEAFOOD,JL. BANDA NO. 32,Kecamatan Bandung Wetan,restaurant,,,
BURGER SHOT BANDUNG,JL. PROGO NO. 34,Kecamatan Bandung Wetan,restaurant,,,
ROYAL KASHIMURA SHABU,JL. LOMBOK NO. 45,Kecamatan Bandung Wetan,restaurant,,,
YOSHINOYA,JL. GATOT SUBROTO NO. 289,Kecamatan Batununggal,restaurant,,,
SELARAS GUEST HOUSE & RESTAURANT,JL. TM. CIBEUNYING SEL. NO. 45,Kecamatan Bandung Wetan,restaurant,,,
WARUNG TIMBEL CIANJUR,JL. CIANJUR NO. 12,Kecamatan Batununggal,restaurant,,,
SARI BUNDO - TAMAN PRAMUKA,JL. TAMAN PRAMUKA NO. 175,Kecamatan Bandung Wetan,restaurant,,,
SPICE AFFAIR,JL.SUKAJADI NO. 186,Kecamatan Sukajadi,restaurant,,,
WARUNG MISBAR,JL. L. L. R. E. MARTADINATA NO. 28A,Kecamatan Bandung Wetan,restaurant,,,
WARUNG SANGRAI,"HERITAGE THE FACTORY OUTLET JL. L.L.R.E.
  MARTADINATA NO. 63",Kecamatan Bandung Wetan,restaurant,,,
TAKOLADA CABANG,JL KALIMANTAN NO. 12,Kecamatan Sumur Bandung,restaurant,,,
SOTO AYAM GARANG ASEM BANGKOK,JL. LEMBONG,Kecamatan Sumur Bandung,restaurant,,,
MAD BANDUNG,JL. SULTAN AGUNG NO.1,Kecamatan Bandung Wetan,restaurant,,,
MIE KOCOK BERKAT,JL. CIBADAK DEPAN NO. 234,Kecamatan Astanaanyar,restaurant,,,
GENKI SUSHI PASKAL 23 HYPER SQUARE,PASKAL HYPER SQUARE. JL. PASIR KALIKI NO. 25-27,Kecamatan Andir,restaurant,,,
MOEY RESTO VEGETARIAN,JL. PAJAGALAN NO. 81,Kecamatan Astanaanyar,restaurant,,,
RM. AYAM SERUNI (KO YU),JL. PAGARSIH NO.114,Kecamatan Astanaanyar,restaurant,,,
788 POCHA KOREA BBQ,JL. CIBADAK NO. 205,Kecamatan Astanaanyar,restaurant,,,
NASI CAMPUR BINTANG,JL. KELENTENG NO. 40,Kecamatan Andir,restaurant,,,
WARLAMAN,JL. LAP. SUPRATMAN NO.1,Kecamatan Bandung Wetan,restaurant,,,
NOMU NOMU KOREAN GRILL,JL. GUDANG SELATAN NO. 22,Kecamatan Sumur Bandung,restaurant,,,
SERBU GRILLED CHICKEN RESTAURANT,JL. SUKAGALIH NO. 123,Kecamatan Sukajadi,restaurant,,,
SEC BOWL PASR KALIKI,JL. PASIR KALIKI NO. 139,Kecamatan Cicendo,restaurant,,,
BORNGA RESTAURANT,"TAMAN BOUTIQUE BUILDING LT.1&2 JL. DR. RAJIMAN
  NO. 5",Kecamatan Cicendo,restaurant,,,
STEAKMATE BANDUNG,JL. DR. CIPTO NO. 14,Kecamatan Cicendo,restaurant,,,
BAKSO SEMAR,JL. CIHAMPELAS NO. 68,Kecamatan Bandung Wetan,restaurant,,,
PABERIK KOPI UPNORMAL COFFEE ROASTER,JL. CIHAMPELAS NO. 96,Kecamatan Bandung Wetan,restaurant,,,
LENGKAWA COFFEE & EATERY BANDUNG,JL. CIPAGANTI NO. 50,Kecamatan Coblong,restaurant,,,
MIE BASO AKUNG,JL. LODAYA NO. 123,Kecamatan Lengkong,restaurant,,,
PRIMA RASA KEMUNING,JL. KEMUNING NO.20,Kecamatan Sumur Bandung,restaurant,,,
RAMU INDONESIA,JL. LASWI NO.1J,Kecamatan Batununggal,restaurant,,,
SOTO SULUNG ASLI MADURA H. GENDUT 5,JL. JENDERAL AHMAD YANI NO. 296,Kecamatan Batununggal,restaurant,,,
BRICK & BARREL BISTRO,JL. SERSAN BAJURI NO 100,Kecamatan Sukasari,restaurant,,,
SHAN TUNG RESTAURANT,JL. PASIRKOJA NO.26,Kecamatan Bojongloa Kaler,restaurant,,,
DAUN PISANG,JL. DR. SETIABUDI NO. 154,Kecamatan Cidadap,restaurant,,,
HOTIN,JL. JEND. SUDIRMAN NO. 178-180,Kecamatan Andir,restaurant,,,
SE'I LELEBO CABANG GARDUJATI,JL. GARDUJATI NO. 52,Kecamatan Andir,restaurant,,,
GYU-GYU JAPANESE BBQ RESTAURANT,JL CIHAMPELAS NO. 254,Kecamatan Coblong,restaurant,,,
WARUNG WAYANGKU,JL WAYANG NO 12,Kecamatan Lengkong,restaurant,,,
SAUTE FAMILY RESTO,JL. LODAYA NO. 23,Kota Bandung,restaurant,,,
CAYA RASA RESTAURANT,JL. BKR NO. 4,Kecamatan Lengkong,restaurant,,,
TEN TO TEN CAFE GARDAPURA,JL. GARDAURA NO.40,Kecamatan Bandung Wetan,restaurant,,,
MITRA SEDERHANA PASTEUR,JL. PELAJAR PEJAUNG 45 NO. 64,Kecamatan Lengkong,restaurant,,,
ASIA CHINESE FOOD,JL. LENGKONG BESAR NO. 71,Kecamatan Lengkong,restaurant,,,
IAM GEPREK BENSU,JL. CIHAMPELAS NO. 81,Kecamatan Bandung Wetan,restaurant,,,
GAJUAKOPI,JL. SAWUNGGALING NO. 7,Kecamatan Bandung Wetan,restaurant,,,
MADTARI,JL. RANGGADING NO. 1A,Kecamatan Bandung Wetan,restaurant,,,
GEBYAR SOTO SULUNG DAN SOTO AYAM,JL. CILAKI,Kecamatan Bandung Wetan,restaurant,,,
TJOEN KIE RESTAURANT,JL. JENDERAL SUDIRMAN NO. 62-64,Kecamatan Andir,restaurant,,,
CAFE SUNDA PISAN,JL. SUKAJADI,Kecamatan Sukajadi,restaurant,,,
CARL'S JR. PASKAL BANDUNG,"23 PASKAL MALL LT. 1 UNIT 30 JL. PASIR KALIKI NO.
  25-27",Kecamatan Cicendo,restaurant,,,
HONG SIN,JL. BANCEUY NO. 110,Kecamatan Sumur Bandung,restaurant,,,
GEPUK NY. ONG,JL. DR. SETIABUDI NO. 144,Kecamatan Cidadap,restaurant,,,
CUANKI DAN BATAGOR SERAYU,JL. SERAYU NO. 2,Kecamatan Bandung Wetan,restaurant,,,
RUMAH MAKAN SWIKE JATIWANGI,JL. GANDAPURA NO. 73A,Kecamatan Sukajadi,restaurant,,,
BAKSO BOEDJANGAN CIHAMPELAS,JL. CIHAMPELAS NO. 74,Kecamatan Bandung Wetan,restaurant,,,
MIE BASO SI BOY,JL. NARIPAN NO. 32,Kecamatan Sumur Bandung,restaurant,,,
PAK KUMIS RESTAURANT,JL. SOEKARNO HATTA NO. 545,Kecamatan Batununggal,restaurant,,,
SABRANG BI ONENG,JL. SOEKARNO HATTA NO. 473,Kecamatan Regol,restaurant,,,
WARUNG MANIAK,JL. INDRAYASA NO. 156,Kecamatan Bojongloa Kidul,restaurant,,,
AYAM GORENG SAMBAL JONTOR,JL. RADEN RANGGA KENCANA NO. 2B,Kecamatan Bojongloa Kidul,restaurant,,,
MIE KOCOK MEKARWANGI,JL. MEKAR MAKMUR,Kecamatan Bojongloa Kidul,restaurant,,,
KEDAI KOPI OH,JL. MEKAR LAKSANA NO. 11,Kecamatan Bojongloa Kidul,restaurant,,,
SEDERHANA SA PASKAL,JL. PASIR KALIKI NO. 73,Kecamatan Cicendo,restaurant,,,
OKOH JAPANESE RESTAURANT,JL. PELAJAR PEJUANG 45 NO. 121,Kecamatan Lengkong,restaurant,,,
WARUNG BU KRIS,JL. MASKUMAMBANG NO. 27,Kecamatan Lengkong,restaurant,,,
BECKY'S BRUNCH & DINE,JL. KYAI GEDE UTAMA NO. 25,Kecamatan Coblong,restaurant,,,
PATTAYA STEAMBOAT YAKINIKU,JL. HASANUDIN NO. 26,Kecamatan Coblong,restaurant,,,
RSJ RUMAH SEAFOOD JALANAN,JL. MUARARAJEUN BARU V NO. 11,Kecamatan Cibeunying Kaler,restaurant,,,
SEAFOOD KILOAN BANG BOPAK,JL. BRIGADIR JEND. KATAMSO NO. 33,Kecamatan Cibeunying Kidul,restaurant,,,
NEDUH KOPI DI HALAMAN TERAKHIR DIMSUM,JL. TERUSAN CILIWUNG NO. 17,Kecamatan Cibeunying Kaler,restaurant,,,
PARADISE RESTAURANT,JL. INDRAYASA NO. 15,Kecamatan Bojongloa Kidul,restaurant,,,
PARTE CEKER REMPAH,JL. BURANGRANG NO. 22,Kecamatan Lengkong,restaurant,,,
SE'I SAPI LAMALERA,JL. EMONG NO. 9,Kecamatan Lengkong,restaurant,,,
BAMBOO DIMSUM TALAGA BODAS,JL. TALAGA BODAS NO. 46,Lengkong,restaurant,71000.0,5.91,12013.54
SEAFOOD 68 CAHAYA BREBES,JL. WAAS,Kecamatan Lengkong,restaurant,,,
MANJABAL 2 SUNDANESE RESTAURANT,JL. CIJAGRA NO. 66,Lengkong,restaurant,71000.0,5.91,12013.54
SOTO SAPI SETERAN SEMARANG,JL. BATUNUNGGAL INDAH RAYA RUKO NO. 87,Kecamatan Bandung Kidul,restaurant,,,
KHAO SAN ROAD INDONESIA,JL. BATUNUNGGAL INDAH RAYA NO. 71,Kecamatan Bandung Kidul,restaurant,,,
RM. TUNGKU SEMARANG RESTAURANT,JL. BATUNUNGGAL INDAH RAYA NO. 175,Kecamatan Bandung Kidul,restaurant,,,
SATE TAICHAN KOJONA,JL. BATUNUNGGAL JELITA I NO.3,Kecamatan Bandung Kidul,restaurant,,,
SAMO BUNDO II,JL. MENGGER TENGAH,Kecamatan Bandung Kidul,restaurant,,,
NAKULA BABI MATAH MADE ERIC,JL. MEKAR UTAMA NO. 93,Kecamatan Bojongloa Kidul,restaurant,,,
BASO SOLO CONDONG RAOS,GG. SUKAWARNA II PADJAJARAN,Kecamatan Cicendo,restaurant,,,
SUNDA BAMBU RESTAURANT,JL. DR. DJUNJUNAN NO. 168,Kecamatan Sukajadi,restaurant,,,
BOSTON,JL. RAYA CIJERAH NO.26A,Kecamatan Bandung Kulon,restaurant,,,
KAJOJO SAJIAN SUNDA,JL. PAJAJARAN ARJUNA,Kecamatan Cicendo,restaurant,,,
RM CIGANEA MANG IDJOT PAJAJARAN,JL. PAJAJARAN NO. 84B,Kecamatan Cicendo,restaurant,,,
ABOVE AND BEYOND PASKAL HYPER SQUARE,PASKAL HYPER SQUARE JL. PASIR KALIKI NO.23,Kecamatan Cicendo,restaurant,,,
KANDANG AYAM KEBON JATI,JL.KEBON JATI NO. 141,Kecamatan Andir,restaurant,,,
YA XIU KITCHEN,JL. JEND. SUDIRMAN NO. 213,Kecamatan Astanaanyar,restaurant,,,
RUMAH MAKAN HOCK KIE,JL. JEND. SUDIRMAN NO. 222,Kecamatan Andir,restaurant,,,
KANTIN QIU 243,JL. CIBADAK NO. 245,Kecamatan Astanaanyar,restaurant,,,
SUDIRMAN STREET DAY AND NIGHT MARKET,JL. JEND. SUDIRMAN NO. 107,Kecamatan Astanaanyar,restaurant,,,
PASAR CISANGKUY FOOD MARKET,JL. CISANGKUY NO. 64,Kecamatan Bandung Wetan,restaurant,,,
BAKSO SO'UN & MIE AYAM LODAYA,JL. VETERAN NO. 3,Kecamatan Sumur Bandung,restaurant,,,
NASI JAMBLANG ASLI KHAS CIREBON,JL. SADAKELING NO. 11,Kecamatan Lengkong,restaurant,,,
BAKSO BOEDJANGAN BURANGRANG,JL. BURANGRANG NO. 38A,Kecamatan Lengkong,restaurant,,,
SAUNG LESEHAN MANG IPIK,JL. CIBADUYUT RAYA NO 60,Kecamatan Bojongloa Kidul,restaurant,,,
RUMAH MAKAN PAK AHMAD,JL. INDRAYASA NO. 4,Kecamatan Bojongloa Kidul,restaurant,,,
SHSD SAMBEL HEJO SAMBEL DADAK,JL. RADEN RANGGA KENCANA NO. 60,Kecamatan Bojongloa Kidul,restaurant,,,
PILLOW PARK CAFE,GG. DAKOTA RAYA NO. 48,Kecamatan Cicendo,restaurant,,,
JOGLO PUJASERA,JL. DAKOTA NO. 1,Kecamatan Cicendo,restaurant,,,
LA COSTILLA,JL. PROF. DR. SUTAMI NO. 98,Kecamatan Sukasari,restaurant,,,
13 CUPS COFFEE HOUSE,KOMPLEK BATUNUNGGAL INDAH RUKO NO. 178,Kecamatan Bandung Kidul,restaurant,,,
KEDAI ABC CHINESE FOOD,JL. PARAKAN WAAS V,Kecamatan Bandung Kidul,restaurant,,,
FOODLIFE TOSERBA GRIYA BATUNUNGGAL,JL. BATUNUNGGAL INDAH 1 NO.19-21,Kecamatan Bandung Kidul,restaurant,,,
CEPOTATOES,JL. WAAS 1 NO. 6,Kecamatan Batununggal,restaurant,,,
RM PADANG AYAH,JL. WAAS NO. 2,Kecamatan Bandung Kidul,restaurant,,,
RM MANG KABAYAN BANDUNG,JL. SOEKARNO HATTA NO. 487,Kecamatan Lengkong,restaurant,,,
RM MANGGIS CHINESE FOOD,TAMAN HOLIS INDAH 1 BLOK C4,Kecamatan Bandung Kulon,restaurant,,,
DAPUR EYANG,JL. TUBAGUS ISMAIL RAYA NO. 11,Kecamatan Coblong,restaurant,,,
RUMAH MAKAN KURDI,JL. H. KURDI 1 NO. 1,Kecamatan Astanaanyar,restaurant,,,
WARUNG SATE SOLO PAK SIDIK 3,JL. PH. H. MUSTOFA NO. 112,Kecamatan Cibeunying Kaler,restaurant,,,
SATE SOLO PAK SURIP 2,JL. PH. H. MUSTOFA NO. 112,Kecamatan Cibeunying Kidul,restaurant,,,
PARK SLLE PIZZERIA,JL. PENDAWA NO. 30,Kecamatan Cicendo,restaurant,,,
RM. MEGAWATI,JL. JEND. SUDIRMAN NO. 518I,Kecamatan Andir,restaurant,,,
ALAM DESA,JL. NANA ROHANA NO. 60,Kecamatan Bandung Kulon,restaurant,,,
SAMARA SUNDA,JL. SOEKARNO HATTA NO 140,Kecamatan Babakan Ciparay,restaurant,,,
