id,kode_provinsi,nama_provinsi,bps_kode_kabupaten_kota,bps_nama_kabupaten_kota,nama_rumah_makan,alamat,tahun,kelurahan,kecamatan,latitude,longitude
6217,32,JAWA BARAT,3273,KOTA BANDUNG,NAKATSUNI.ID,JL. SETRA DAGO RAYA KOMPLEK SETRA DAGO NO.8,2024,,,,
6218,32,JAWA BARAT,3273,KOTA BANDUNG,MIKU BOOSTER,JL. PAGADEN. NO.17,2024,Antapani Kulon,,-6.911447,107.6545588
6219,32,JAWA BARAT,3273,KOTA BANDUNG,ROEMAH BOELEN,JL. ANTAPANI LAMA NO.74,2024,,,,
6220,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM DIMDAP,"KOMPLEK PELANGI, JL. PELANGI II NO.39",2024,,,,
6221,32,JAWA BARAT,3273,KOTA BANDUNG,SATAY RESTAURANT - PAK GINO,"JL. ANTAPANI NO. 8 B, ANTAPANI KULON, ANTAPANI",2024,,,,
6222,32,JAWA BARAT,3273,KOTA BANDUNG,HENI CATERING,"RUKO PURI DAGO, JL. TERUSAN JAKARTA NO.308",2024,,,,
6223,32,JAWA BARAT,3273,KOTA BANDUNG,OJISAN RAMEN,"3MM6+MFX, JL. KUNINGAN RAYA",2024,,,,
6224,32,JAWA BARAT,3273,KOTA BANDUNG,EAST BAR BANDUNG,JL. TERUSAN JAKARTA NO.122,2024,,,,
6225,32,JAWA BARAT,3273,KOTA BANDUNG,STORY GRILL,JL. PURWAKARTA NO.19,2024,Antapani Kidul,,-6.9174017,107.6591666
6226,32,JAWA BARAT,3273,KOTA BANDUNG,BS CAFETARIA A9,JL. CIKAMPEK 11 NO.8,2024,,,,
6227,32,JAWA BARAT,3273,KOTA BANDUNG,EMADOS SHAWARMA ANTAPANI,JL. PURWAKARTA NO.79,2024,Babakan Surabaya,,-6.9136086,107.6516423
6228,32,JAWA BARAT,3273,KOTA BANDUNG,ARABIAN KITCHEN,JL. DEPOK IV NO.9,2024,,,,
6229,32,JAWA BARAT,3273,KOTA BANDUNG,ZUPA ZUPA SULE,JL. PURWAKARTA NO.222,2024,,,,
6230,32,JAWA BARAT,3273,KOTA BANDUNG,SUPER SUSHI ANTAPANI,JL. PURWAKARTA NO.97,2024,Babakan Surabaya,,-6.9136086,107.6516423
6231,32,JAWA BARAT,3273,KOTA BANDUNG,GEDONZER - MEDITERRANEAN FOOD,JL. TERUSAN JAKARTA NO.164,2024,,,,
6232,32,JAWA BARAT,3273,KOTA BANDUNG,ALLEGORY STEAKHOUSE,JL. TERUSAN JAKARTA NO.122,2024,,,,
6233,32,JAWA BARAT,3273,KOTA BANDUNG,HACHIYA - AUTHENTIC JAPANESE CUISINES,"JL. PURWAKARTA NO.137, RT.005/RW.007",2024,,,,
6234,32,JAWA BARAT,3273,KOTA BANDUNG,GEEGRILL BANDUNG,JL. PURI DAGOMAS RAYA BARAT NO.1,2024,,,,
6235,32,JAWA BARAT,3273,KOTA BANDUNG,WINGZ O WINGZ ANTAPANI,JL. PURWAKARTA NO.29,2024,Antapani Kidul,,-6.9174017,107.6591666
6236,32,JAWA BARAT,3273,KOTA BANDUNG,JOIN US COFFEE AND EATERY,JL. TERUSAN JAKARTA NO.254,2024,,,,
6237,32,JAWA BARAT,3273,KOTA BANDUNG,SHIFU RAMEN ANTAPANI,JL. PURWAKARTA NO.33,2024,Babakan Surabaya,,-6.9136086,107.6516423
6238,32,JAWA BARAT,3273,KOTA BANDUNG,SATE AYAM MADURA CAK-WI,JL. CIBATU RAYA NO.71,2024,,,,
6239,32,JAWA BARAT,3273,KOTA BANDUNG,MAHCOE,JL. CIKAJANG V NO.41,2024,,,,
6240,32,JAWA BARAT,3273,KOTA BANDUNG,ANGELICIOUS DESSERT,JL. TERUSAN JAKARTA NO.96,2024,Cicaheum,,-6.9129102,107.6494396
6241,32,JAWA BARAT,3273,KOTA BANDUNG,DELCHI PATISSERIE,JL. TERUSAN JAKARTA NO.66,2024,Cicaheum,,-6.9129102,107.6494396
6242,32,JAWA BARAT,3273,KOTA BANDUNG,ANJELA DE COCO,JL. TERUSAN JAKARTA NO.96,2024,Cicaheum,,-6.9129102,107.6494396
6243,32,JAWA BARAT,3273,KOTA BANDUNG,KUUDU DIM~SUM,JL. PURWAKARTA NO.79,2024,Babakan Surabaya,,-6.9136086,107.6516423
6244,32,JAWA BARAT,3273,KOTA BANDUNG,FEELING DIMSUM,JL. CIBATU RAYA NO.42A,2024,,,,
6245,32,JAWA BARAT,3273,KOTA BANDUNG,CLASSIC CLOVE MAKERS,JL. JATI WANGI 7 NO.12,2024,,,,
6246,32,JAWA BARAT,3273,KOTA BANDUNG,DUA SAUDARA,JL. TERUSAN JAKARTA NO.319,2024,,,,
6247,32,JAWA BARAT,3273,KOTA BANDUNG,"SELITER - KIOS OLAHAN BUAH, ANTAPANI",JL. PURWAKARTA NO.47,2024,Babakan Surabaya,,-6.9136086,107.6516423
6248,32,JAWA BARAT,3273,KOTA BANDUNG,GALATIC THAI TEA & EATRY,JL. SULAKSANA NO.58,2024,Cicaheum,,-6.9075283,107.6504529
6249,32,JAWA BARAT,3273,KOTA BANDUNG,CATERING BANDUNG RESEP BUNDA,"JL. A.H NASUTION KOMPLEK, JL. BUMI MAS KENCANA I NO.5",2024,,,,
6250,32,JAWA BARAT,3273,KOTA BANDUNG,EAT AND FIT CATERING,"KOMPLEK, JL. BUMI MAS KENCANA I NO.5",2024,,,,
6251,32,JAWA BARAT,3273,KOTA BANDUNG,JIGOKU RAMEN,JL. TERUSAN JAKARTA NO.323,2024,,,,
6252,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI ICE CREAM DAN CORNDOG,JL. SINDANG SARI I NO.21,2024,,,,
6253,32,JAWA BARAT,3273,KOTA BANDUNG,FOOD FORMULA ORGANIC,JL. MALANGBONG 6 NO.69,2024,,,,
6254,32,JAWA BARAT,3273,KOTA BANDUNG,BLAKE FOR HAPPINESS _NS,"JL. BUNI SARI NO.KAVLING 2, RT.04/RW.07",2024,,,,
6255,32,JAWA BARAT,3273,KOTA BANDUNG,CATERING DIET RINGKATERING,"KOMPLEK, JL. BUMI MAS KENCANA I NO.5, ANTAPANI WETAN, KEC.
  ANTAPANI, KOTA BANDUNG, JAWA BARAT 40291",2024,,,,
6256,32,JAWA BARAT,3273,KOTA BANDUNG,PANCAKE NAMJOONG,JL. TERUSAN JAKARTA NO.79A,2024,,,,
6257,32,JAWA BARAT,3273,KOTA BANDUNG,REBELA CATERER,JL. GOLF RAYA NO.49,2024,Dago,Kabupaten Bandung,-6.865147,107.6262249
6258,32,JAWA BARAT,3273,KOTA BANDUNG,DR.IST WORKSHOP & CAFE,JL. CICUKANG NO.50,2024,Pameuntasan,Kabupaten Bandung,-6.9731066,107.5485923
6259,32,JAWA BARAT,3273,KOTA BANDUNG,BURGER BANGOR UJUNG BERUNG BANDUNG,JL. A.H. NASUTION NO.312,2024,,,,
6260,32,JAWA BARAT,3273,KOTA BANDUNG,"EATH PLANT BASED, CLOUD KITCHEN (TAKE AWAY ONLY) - BANDUNG",JL. DIRGANTARA NO.5 G.21,2024,,,,
6261,32,JAWA BARAT,3273,KOTA BANDUNG,SPOT ORDER CATERING KANG ASEP,JL. CINGISED NO.34B,2024,,,,
6262,32,JAWA BARAT,3273,KOTA BANDUNG,ES TEH POCI JIGUMY.ID,"JL. PARAKAN SAAT, RT.02/RW.24",2024,,,,
6263,32,JAWA BARAT,3273,KOTA BANDUNG,KARNEVOR.ID ANTAPANI BANDUNG BBQ HOME SERVICE,"KOMPLEK GRIYA ASRI, JL. ASRI II NO.13, RT.01/RW.06",2024,,,,
6264,32,JAWA BARAT,3273,KOTA BANDUNG,"UNCLE JOO. DIMSUM, STEAK & CHICKEN",JL. CINGISED NO.23,2024,Cisaranten Endah,,-6.9283815,107.6735987
6265,32,JAWA BARAT,3273,KOTA BANDUNG,ALL SHE NEEDS KITCHEN,JL. PARAKAN MAS V NO.5,2024,,,,
6266,32,JAWA BARAT,3273,KOTA BANDUNG,TEMPAT MAKAN,"3M7G+7XH, JL. CISARANTEN KULON",2024,,,,
6267,32,JAWA BARAT,3273,KOTA BANDUNG,DE'CHICK FRIEDCHICKEN PARAKANSAAT.III,"3M7C+4XQ, JL. PARAKAN SAAT III",2024,,,,
6268,32,JAWA BARAT,3273,KOTA BANDUNG,23 HOT DOG AND BURGER CORNER,JL. ICE SKATING I NO.8,2024,,,,
6269,32,JAWA BARAT,3273,KOTA BANDUNG,JAJANAN KOREA,JALAN KOMPLEK GRIYA CARAKA BLOK E20,2024,,,,
6270,32,JAWA BARAT,3273,KOTA BANDUNG,RICEBOWL DAPUR KIRANAYA,JL. E. ANDJALI JL. CINGISED,2024,,,,
6271,32,JAWA BARAT,3273,KOTA BANDUNG,DOROKDOKBEB,JL. PARAKAN SAAT NO.46F,2024,,,,
6272,32,JAWA BARAT,3273,KOTA BANDUNG,BUFI DESSERT,"PARAKAN SAAT RT 6 RW 6 NO. 22, KELURAHAN",2024,,,,
6273,32,JAWA BARAT,3273,KOTA BANDUNG,EN EL DESSERT,JL. AEROMODELING II NO.6,2024,,,,
6274,32,JAWA BARAT,3273,KOTA BANDUNG,NELL’Q DIMSUM,"KOMPLEK BUMI PARAKAN ASRI BLOK B NO. 1, JALAN CINGISED,
  KELURAHAN CISARANTEN ENDAH, KECAMATAN ARCAMANIK",2024,,,,
6275,32,JAWA BARAT,3273,KOTA BANDUNG,FAST FOOD RESTAURANT,JL. PARAKAN SAAT NO.60,2024,,,,
6276,32,JAWA BARAT,3273,KOTA BANDUNG,SVADISTA CATERING,JL. PURBASARI RAYA NO.A63,2024,,,,
6277,32,JAWA BARAT,3273,KOTA BANDUNG,ESTU ECHO CATERING,JL. CISARANTEN KULON I NO.15,2024,,,,
6278,32,JAWA BARAT,3273,KOTA BANDUNG,ERICKA CATERING SERVICES,JL. CISARANTEN KULON IX NO.30,2024,,,,
6279,32,JAWA BARAT,3273,KOTA BANDUNG,MANGKOK DAPUR HAPPY KGM,JL. PERMATA TAMAN SARI XII NO.4A,2024,,,,
6280,32,JAWA BARAT,3273,KOTA BANDUNG,DELIC BENTO & RICE BOWL,JL. ANTABARU II BLOK E - 4,2024,,,,
6281,32,JAWA BARAT,3273,KOTA BANDUNG,ORCHI FRIED CHICKEN BANDUNG CISARANTEN,JL. CISARANTEN KULON NO.132-140,2024,,,,
6282,32,JAWA BARAT,3273,KOTA BANDUNG,D'BESTO CHICKEN & BURGER GURUMINDA,JL. CISARANTEN KULON NO.20,2024,Cisaranten Kulon,,-6.9252159,107.6784224
6283,32,JAWA BARAT,3273,KOTA BANDUNG,JABA KIMCHI,"RUMAH WARNA CREAM, JL.CISARANTEN KULON, GG.H.MUGNI (SAMPING
  TOKO ZERO 1, UJUNG GANG NO.135, RT.03/RW.04",2024,,,,
6284,32,JAWA BARAT,3273,KOTA BANDUNG,PIZZA NA PIZZA,JL. SPEED BOAT NO.16,2024,,,,
6285,32,JAWA BARAT,3273,KOTA BANDUNG,BISTIK DAPUR EIH,JL. KOMP. ANTABARU DUA NO.7 BLOK H,2024,,,,
6286,32,JAWA BARAT,3273,KOTA BANDUNG,SEAFOOD BAKAR ID,JL. CINGISED,2024,Cisaranten Endah,,-6.9283815,107.6735987
6287,32,JAWA BARAT,3273,KOTA BANDUNG,DANISHKOE,JL. ANTHORIUM NO.17,2024,Cisaranten Kulon,,-6.9236544,107.6835968
6288,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENG SNOEPEN CISARANTEN,"KOMPLEK GURUMINDA, JL. INDRA JAYA I NO.27 BLOK B",2024,,,,
6289,32,JAWA BARAT,3273,KOTA BANDUNG,IT'S MY DESSERT,JL. CISARANTEN KULON I NO.55,2024,,,,
6290,32,JAWA BARAT,3273,KOTA BANDUNG,KULINER DESIGN'IC,JL. CINGISED NO.89,2024,Cisaranten Kulon,,-6.9290165,107.6766024
6291,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH AQIQAH BANDUNG,JL. GOLF BARAT RAYA NO.36,2024,Dago,Kabupaten Bandung,-6.865147,107.6262249
6292,32,JAWA BARAT,3273,KOTA BANDUNG,JADID COFFEE,RUKO PURI DAGO JL. TERUSAN JAKARTA KAV 44 NO 368,2024,,,,
6293,32,JAWA BARAT,3273,KOTA BANDUNG,HAROMAIN DATES,JL. ARCAMANIK ENDAH NO.MOR 52A,2024,,,,
6294,32,JAWA BARAT,3273,KOTA BANDUNG,PIZZA HUT RESTAURANT,"JL. A.H. NASUTION NO.94B, RT.002/RW.002",2024,,,,
6295,32,JAWA BARAT,3273,KOTA BANDUNG,AL-FATH FOOD,JL. ARCAMANIK ENDAH NO.37,2024,Sukamiskin,,-6.9195074,107.673474
6296,32,JAWA BARAT,3273,KOTA BANDUNG,OJISAN SMOKEHOUSE,JL. CIKAJANG RAYA I NO.75,2024,,,,
6297,32,JAWA BARAT,3273,KOTA BANDUNG,GARAGE SEI,JL. PURBALARANG NO.91,2024,Bojonghaleuang,Bandung Barat,-6.8783928,107.4588281
6298,32,JAWA BARAT,3273,KOTA BANDUNG,CHICKENIN,JL. PACUAN KUDA NO.145,2024,,,,
6299,32,JAWA BARAT,3273,KOTA BANDUNG,ONE BURGER_ARCAMANIK,JALAN OLAHRAGA NO.5 BLKNG SDN ARCAMANIK ENDAH,2024,,,,
6300,32,JAWA BARAT,3273,KOTA BANDUNG,MARSHALL BURGER,JL. GOLF BAR. XIII NO.4,2024,,,,
6301,32,JAWA BARAT,3273,KOTA BANDUNG,TAJIL AREN ARCAMANIK,JL. TAEKWONDO JL. ARCAMANIK ENDAH NO.3,2024,,,,
6302,32,JAWA BARAT,3273,KOTA BANDUNG,CORNDOG MOZARELLA,JL. A.H. NASUTION NO.144,2024,,,,
6303,32,JAWA BARAT,3273,KOTA BANDUNG,MEATANDSPICE,JL. ATLETIK X NO.14,2024,,,,
6304,32,JAWA BARAT,3273,KOTA BANDUNG,NO' DIMSUM,JL. SARIMAS IV NO.65,2024,,,,
6305,32,JAWA BARAT,3273,KOTA BANDUNG,ZENSEI,JL. ARCAMANIK ENDAH NO.42,2024,Sukamiskin,,-6.9195074,107.673474
6306,32,JAWA BARAT,3273,KOTA BANDUNG,KUANGMING VEGETARIAN RESTAURANT,JL. JEND. SUDIRMAN NO.245,2024,,,,
6307,32,JAWA BARAT,3273,KOTA BANDUNG,CRATE RESTO AND BAR,JL. JEND. SUDIRMAN NO.297,2024,,,,
6308,32,JAWA BARAT,3273,KOTA BANDUNG,"EIGHTFULLY COFFEE & MILK BAR, PAGARSIH",JL. PAGARSIH NO.120,2024,,,,
6309,32,JAWA BARAT,3273,KOTA BANDUNG,MUJO DINING BAR,JL. JEND. SUDIRMAN NO.297,2024,,,,
6310,32,JAWA BARAT,3273,KOTA BANDUNG,AYIN CATERING,JL. CIBADAK NO.223,2024,,,,
6311,32,JAWA BARAT,3273,KOTA BANDUNG,CICI MENTAI,JL. H. SAPARI NO.3,2024,,,,
6312,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI JUICE & TEPPANYAKI,JL. ASTANA ANYAR NO.41,2024,Pelindung Hewan,,-6.9374373,107.6026365
6313,32,JAWA BARAT,3273,KOTA BANDUNG,GANG SELERA,"JL. CIBADAK GG. BENGKEL EBEH NO.38/8E, RT.04/RW.01",2024,,,,
6314,32,JAWA BARAT,3273,KOTA BANDUNG,HOLY WAGYU,JL. ASTANA ANYAR NO.81,2024,Pelindung Hewan,,-6.9374373,107.6026365
6315,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG MA LIA,"JL. BABAKAN IRIGASI NO.166/89, RT.04/RW.04",2024,,,,
6316,32,JAWA BARAT,3273,KOTA BANDUNG,CHICKEN FARMS,JL. JEND. SUDIRMAN NO.299,2024,,,,
6317,32,JAWA BARAT,3273,KOTA BANDUNG,AFC FRIED CHICKEN,"3HGW+Q6R, JL. PAGARSIH",2024,,,,
6318,32,JAWA BARAT,3273,KOTA BANDUNG,BRAD'S BURGER BANDUNG,"GANG CITEPUS NO 9A/212 ( BLKANG, JL. PAGARSIH NO.64",2024,,,,
6319,32,JAWA BARAT,3273,KOTA BANDUNG,GOODFOOD INC.,"GG. BUDI ASIH, JL. K. NATAWIJAYA JL. H. SAPARI NO.195 90 A",2024,,,,
6320,32,JAWA BARAT,3273,KOTA BANDUNG,IPIZZ ITALIAN PIZZA,JL. TERUSAN PASIRKOJA NO.28,2024,,,,
6321,32,JAWA BARAT,3273,KOTA BANDUNG,NASI CAMPUR TJIANG,JL. CIBADAK NO.252,2024,,,,
6322,32,JAWA BARAT,3273,KOTA BANDUNG,SATE SJ,JL. PAGARSIH NO.56-54,2024,,,,
6323,32,JAWA BARAT,3273,KOTA BANDUNG,SATE SEAFOOD JINAN,JL. PAGARSIH NO.83,2024,Cibadak,,-6.9224668,107.5930167
6324,32,JAWA BARAT,3273,KOTA BANDUNG,SAMCAN GORENG EPENK,JL. CIBADAK NO.223,2024,,,,
6325,32,JAWA BARAT,3273,KOTA BANDUNG,CIBADAK NIGHT CULINARY FESTIVAL,JL. CIBADAK NO.50-155,2024,,,,
6326,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM NIKMAT,"GG. SALUYU I NO.10, RT.5/RW.6",2024,,,,
6327,32,JAWA BARAT,3273,KOTA BANDUNG,JOOZ BAR,JL. CIBADAK NO.263,2024,,,,
6328,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG HAITI,JL. PAGARSIH GG. H. IDRUS NO.3,2024,,,,
6329,32,JAWA BARAT,3273,KOTA BANDUNG,OTTOMAN KEBAB BANDUNG,ASTANA ANYAR CIBADAK,2024,Karanganyar,,-6.9207691,107.598403
6330,32,JAWA BARAT,3273,KOTA BANDUNG,YOGYA SUMBER SARI JUCTION,JL. SUMBER SARI INDAH NO.34,2024,,,,
6331,32,JAWA BARAT,3273,KOTA BANDUNG,MEETCOW,JL. SUMBER SARI NO.34,2024,Babakan,,-6.9324385,107.5758918
6332,32,JAWA BARAT,3273,KOTA BANDUNG,GADING CHINESE FOOD RESTAURANT • SUMBER SARI JUNCTION,3H9G+77G,2024,,,,
6333,32,JAWA BARAT,3273,KOTA BANDUNG,PENGKOLAN DADANG,"3HFM+V2X, GG. KH ISHAK WIJAYA",2024,,,,
6334,32,JAWA BARAT,3273,KOTA BANDUNG,WM RUMAH KUE & KOPI (ILLY CAFE),JL. SUMBER ASIH NO.6 NO. 12,2024,,,,
6335,32,JAWA BARAT,3273,KOTA BANDUNG,KANTIN WEST JAVA,"3HCH+Q4W, JL. AKI PADMA",2024,,,,
6336,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNK BI OLIH MABES PTT,"3H4F+CJ4, JL. CARINGIN",2024,,,,
6337,32,JAWA BARAT,3273,KOTA BANDUNG,WARDAY,"3H9H+Q7Q, JL. AKI PADMA",2024,,,,
6338,32,JAWA BARAT,3273,KOTA BANDUNG,SICHUAN KITCHEN,JL. HOLIS REGENCY NO.59,2024,,,,
6339,32,JAWA BARAT,3273,KOTA BANDUNG,SUKI TIME EXPRESS • YOGYA SUMBER SARI JUNCTION,JL. SUMBER SARI NO.34,2024,Babakan,,-6.9324385,107.5758918
6340,32,JAWA BARAT,3273,KOTA BANDUNG,SUSHIYO! SUMBER SARI JUNCTION,"YOGYA JUNCTION SUMBERSARI, NATIONAL ROUTE 3",2024,,,,
6341,32,JAWA BARAT,3273,KOTA BANDUNG,ANEKA MASAKAN IBU ADE SAYUR,"JALAN PAGARSIH BARAT GANG MADRASAH DALAM 4 NO.11 RT 04/03,
  KELURAHAN",2024,,,,
6342,32,JAWA BARAT,3273,KOTA BANDUNG,HOKBEN - SUMBER SARI JUNCTION,JL. SUMBER SARI NO.34,2024,Babakan,,-6.9324385,107.5758918
6343,32,JAWA BARAT,3273,KOTA BANDUNG,YD1CEV,"JL. POLISI BLOK AGER SARI NO.3, RT.03/RW.10",2024,,,,
6344,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S - PASIRKOJA,"NO.128-130, JL. SOEKARNO HATTA NO.122",2024,,,,
6345,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S - PASIRKOJA,"NO.128-130, JL. SOEKARNO HATTA NO.122",2024,,,,
6346,32,JAWA BARAT,3273,KOTA BANDUNG,MISS CHINA BANDUNG,JL. HOLIS REGENCY M31,2024,,,,
6347,32,JAWA BARAT,3273,KOTA BANDUNG,YOGYA SUMBER SARI JUNCTION,JL. SUMBER SARI NO.34,2024,Babakan,,-6.9324385,107.5758918
6348,32,JAWA BARAT,3273,KOTA BANDUNG,PT. WINGS FOOD,JL. CARINGIN NO.341,2024,,,,
6349,32,JAWA BARAT,3273,KOTA BANDUNG,FROYOU MISNOW • SUMBER SARI JUNCTION,JL. SUMBER SARI NO.34,2024,Babakan,,-6.9324385,107.5758918
6350,32,JAWA BARAT,3273,KOTA BANDUNG,RUMAH MAKAN BILLITON,"KOMPLEK, JL. HOLIS REGENCY NO.13 KAV M",2024,,,,
6351,32,JAWA BARAT,3273,KOTA BANDUNG,PEPES MAS OJAN KHAS SEMARANG,JL. SUMBER ASIH NO.7-36 NO 87,2024,,,,
6352,32,JAWA BARAT,3273,KOTA BANDUNG,MAY 'S KITCHEN,M 59,2024,,,-6.9218457,107.6070833
6353,32,JAWA BARAT,3273,KOTA BANDUNG,YO RAMEN • SUMBER SARI JUNCTION,JL. SUMBER SARI NO.34,2024,Babakan,,-6.9324385,107.5758918
6354,32,JAWA BARAT,3273,KOTA BANDUNG,ROMAN,"3HCH+74P, JL. TERUSAN PASIRKOJA",2024,,,,
6355,32,JAWA BARAT,3273,KOTA BANDUNG,JO-HONG 88 HALAL CHINESE FOOD,JL. DIAN ELOK RAYA NO.23,2024,,,,
6356,32,JAWA BARAT,3273,KOTA BANDUNG,DUAYE DESSERT,"TOKO OHIR, JL. TERUSAN SURYANI GANG PINGGIR, RT.05/RW.05",2024,,,,
6357,32,JAWA BARAT,3273,KOTA BANDUNG,RM. FAMILY,JL. CARINGIN NO.268,2024,,,,
6358,32,JAWA BARAT,3273,KOTA BANDUNG,BOR BURGER,"JL. BABAKAN CIPARAY NO.197C, RT.07/RW.01",2024,,,,
6359,32,JAWA BARAT,3273,KOTA BANDUNG,WINGS FOOD,2HXH+788,2024,,,,
6360,32,JAWA BARAT,3273,KOTA BANDUNG,DELEG CATERING,"JL. SUMBER HURIP NO.30, RW.12",2024,,,,
6361,32,JAWA BARAT,3273,KOTA BANDUNG,DOSIS CAFE,JL. MAKAM CARINGIN NO.22,2024,,,,
6362,32,JAWA BARAT,3273,KOTA BANDUNG,INTERVAL KOFFIE,JL. KARANGSARI NO.30,2024,Campaka,,-6.9082405,107.5677132
6363,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG ASAKAN SUNDA BU UUM,"3H7M+C69, GG. SITUGUNTING BARAT II",2024,,,,
6364,32,JAWA BARAT,3273,KOTA BANDUNG,MOIN CAFE,JL. SUMBER ENDAH II NO.5,2024,,,,
6365,32,JAWA BARAT,3273,KOTA BANDUNG,REAL MEALS,JL. CARINGIN NO.216,2024,,,,
6366,32,JAWA BARAT,3273,KOTA BANDUNG,IMAH DJOGLO,JL. SUMBER ENDAH NO.31 23A,2024,,,,
6367,32,JAWA BARAT,3273,KOTA BANDUNG,KEDAI CHIKARA 39,GG. PORIB IV NO.39,2024,,,,
6368,32,JAWA BARAT,3273,KOTA BANDUNG,KRENCHISE HOT SPICY CHICKEN,JL. CARINGIN NO.225-233,2024,,,,
6369,32,JAWA BARAT,3273,KOTA BANDUNG,MEGA FRIED CHICKEN & GEPREK,JL. CARINGIN NO.101,2024,,,,
6370,32,JAWA BARAT,3273,KOTA BANDUNG,CHIKEN BOOT,"3H6M+25X, JL. BABAKAN CIPARAY",2024,,,,
6371,32,JAWA BARAT,3273,KOTA BANDUNG,AYAM PENYET MIRASA,"3H4H+8WQ, JL. CARINGIN",2024,,,,
6372,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUM CARINGIN,JL. CARINGIN NO.152,2024,,,,
6373,32,JAWA BARAT,3273,KOTA BANDUNG,BENGKEL DIMSUM,JL. RAYA KOPO NO.424,2024,,,,
6374,32,JAWA BARAT,3273,KOTA BANDUNG,JUSTUS STEAK HOUSE MIKO MALL,"GROUND, MIKO MALL, JL. RAYA KOPO NO.599 FLOOR LOBBY LEVEL. 01",2024,,,,
6375,32,JAWA BARAT,3273,KOTA BANDUNG,HAPPY PUPPY KOPO MIKO,JL. RAYA KOPO NO.599,2024,,,,
6376,32,JAWA BARAT,3273,KOTA BANDUNG,DOMINO'S PIZZA,JL. RAYA KOPO NO.599,2024,,,,
6377,32,JAWA BARAT,3273,KOTA BANDUNG,WARUNG CHICKEN K'SETRA,JL. RAYA KOPO,2024,Kopo,,-6.9373614,107.586346
6378,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUMPARAHYANGAN.CO (DIMSUM & COFFE),"2HVM+9XP, JL. KOPO SARI",2024,,,,
6379,32,JAWA BARAT,3273,KOTA BANDUNG,DIMSUMPARAHYANGAN.CO (DIMSUM & COFFEE),JL. RAYA KOPO NO.438,2024,,,,
6380,32,JAWA BARAT,3273,KOTA BANDUNG,TAMI YAKITORI,JL. RAYA KOPO NO.476,2024,,,,
6381,32,JAWA BARAT,3273,KOTA BANDUNG,NGARIUNG_BBQ,JL. SATRIA WETAN 17 NO.69D BLOK K,2024,,,,
6382,32,JAWA BARAT,3273,KOTA BANDUNG,BANDUNG,"3H3H+5H2, JL. ANGGREK",2024,,,,
6383,32,JAWA BARAT,3273,KOTA BANDUNG,BRUNCHYCLUB,"RESIDENCE, JL. PASADENA JL. ALPINA NO.25 B11 NO",2024,,,,
6384,32,JAWA BARAT,3273,KOTA BANDUNG,GEGER BURGER,JL. RAYA KOPO NO.496,2024,,,,
6385,32,JAWA BARAT,3273,KOTA BANDUNG,GOGI MOGO,JL. RAYA KOPO NO.439,2024,,,,
6386,32,JAWA BARAT,3273,KOTA BANDUNG,MARABANRAKYAT.ID,"WARKOP DJ MART, JL. RAYA KOPO JL. KOPO GG. BAPA NASIH",2024,,,,
6387,32,JAWA BARAT,3273,KOTA BANDUNG,PABRIK DIM SUM/DIMSUM JUST EAT,KOMP. CIBOLERANG BLOK C NO.15 RT 4 RW 4 KEL,2024,,,,
6388,32,JAWA BARAT,3273,KOTA BANDUNG,RM FAMILY BARU MASAKAN PADANG,"2HWJ+QWG, JL. CIBOLERANG",2024,,,,
6389,32,JAWA BARAT,3273,KOTA BANDUNG,RESTORAN SEAFOOD,"2HVJ+GVX, UNNAMED ROAD",2024,,,,
6390,32,JAWA BARAT,3273,KOTA BANDUNG,MCDONALD'S - KOPO MAS,"KOMP. KOPO MAS REGENCY, KOMPLEK RUKO, JL. KOPO MAS JL. RAYA
  KOPO NO.618",2024,,,,
6391,32,JAWA BARAT,3273,KOTA BANDUNG,"HANGRY KOPO - MOON CHICKEN X SAN GYU X AYAM KOPLO X DARI PADA
  X WAI THAI FOOD X ACCHA X HOT SIDE STORY X BU TUMBAR","KOPO MAS REGENCY, KOMPLEK RUKO, JL. RAYA KOPO NO.1 9H, LANTAI",2024,,,,
6392,32,JAWA BARAT,3273,KOTA BANDUNG,GARUDA PERKASA WEDDING,"JL. NAWAWI NO.3, RT.007/RW.010",2024,,,,
6393,32,JAWA BARAT,3273,KOTA BANDUNG,WAROENK T'D3H,"3H8J+JXH, GG. H. ZAKARIA VIII",2024,,,,
6394,32,JAWA BARAT,3273,KOTA BANDUNG,SOUTHWEST SPACE,JL. JAMIKA LAMA NO.51B,2024,,,,
6395,32,JAWA BARAT,3273,KOTA BANDUNG,ROEMAH SEAFOOD,JL. TERUSAN PASIRKOJA NO.267,2024,,,,
